Date,Open,High,Low,Close,Adj Close,Volume,company_name,SMA_10,SMA_20,SMA_30,SMA_40,SMA_100,buy_signal,sell_signal,signal_SMA
2023-03-20,101.05999755859376,102.58000183105467,100.79000091552734,101.93000030517578,101.93000030517578,26033900,GOOGLE,101.03000030517578,99.50050048828125,99.26933364868164,,,1,0,1
2023-03-21,101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,105.83999633789062,33122800,GOOGLE,102.16999969482421,99.96700057983398,99.803333791097,99.57200050354004,,1,0,1
2023-03-22,105.13999938964844,107.51000213623048,104.20999908447266,104.22000122070312,104.22000122070312,32336900,GOOGLE,102.88099975585938,100.51450080871582,100.30066706339518,99.89625034332275,,1,0,1
2023-03-23,105.88999938964844,107.10099792480467,105.41000366210938,106.26000213623048,106.26000213623048,31385800,GOOGLE,103.41599960327149,101.02950057983398,100.89000040690104,100.24875030517578,,1,0,1
2023-03-24,105.73999786376952,106.16000366210938,104.73999786376952,106.05999755859376,106.05999755859376,25236200,GOOGLE,103.44099960327148,101.84150047302246,101.46166712443033,100.61975040435792,,1,0,1
2023-03-27,105.31999969482422,105.4000015258789,102.62999725341795,103.05999755859376,103.05999755859376,25393400,GOOGLE,103.59499969482422,102.63850021362305,101.8750005086263,101.05550041198731,,1,0,1
2023-03-28,103.0,103.0,100.27999877929688,101.36000061035156,101.36000061035156,24913500,GOOGLE,103.89300003051758,103.36150016784669,102.19300053914388,101.41825046539307,,0,1,0
2023-03-29,102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,101.9000015258789,26148300,GOOGLE,103.82100067138671,103.91000022888184,102.55466715494792,101.77200031280518,,0,1,0
2023-03-30,101.44000244140624,101.61000061035156,100.29000091552734,101.31999969482422,101.31999969482422,25009800,GOOGLE,103.89400024414063,104.49200019836425,102.92966715494792,102.21850032806397,,0,1,0
2023-03-31,101.70999908447266,104.19000244140624,101.44000244140624,104.0,104.0,28108000,GOOGLE,104.15800018310547,104.91150016784668,103.37133382161458,102.6162504196167,,0,1,0
2023-04-03,102.66999816894533,104.9499969482422,102.37999725341795,104.91000366210938,104.91000366210938,20719900,GOOGLE,104.24700012207032,105.10950012207032,103.89700037638346,102.95850048065185,,0,1,0
2023-04-04,104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658205,105.12000274658205,20377200,GOOGLE,104.55300064086914,105.26900024414063,104.32866694132487,103.21850051879883,,0,1,0
2023-04-05,106.12000274658205,106.54000091552734,104.10199737548828,104.9499969482422,104.9499969482422,21864200,GOOGLE,104.93900070190429,105.22800025939941,104.66866683959961,103.51725063323974,,0,1,0
2023-04-06,105.7699966430664,109.62999725341795,104.81500244140624,108.9000015258789,108.9000015258789,34684200,GOOGLE,105.56800079345703,105.3120002746582,105.06266682942709,103.78125057220458,,1,0,1
2023-04-10,107.38999938964844,107.97000122070312,105.5999984741211,106.9499969482422,106.9499969482422,19741500,GOOGLE,106.38200073242187,105.29450035095215,105.30100021362304,104.12012538909912,,1,0,1
2023-04-11,106.91999816894533,107.22000122070312,105.27999877929688,106.12000274658205,106.12000274658205,18721300,GOOGLE,106.6240005493164,105.3305004119873,105.47600021362305,104.55087528228759,,1,0,1
2023-04-12,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,105.22000122070312,22761600,GOOGLE,106.64500045776367,105.40800056457519,105.6110003153483,104.95787525177002,,0,1,0
2023-04-13,106.47000122070312,108.26499938964844,106.44000244140624,108.19000244140624,108.19000244140624,21650700,GOOGLE,106.6349998474121,105.56250038146973,105.62033386230469,105.40862522125244,,1,0,1
2023-04-14,107.69000244140624,109.58000183105467,107.58999633789062,109.45999908447266,109.45999908447266,20758700,GOOGLE,106.73000030517578,105.88600044250488,105.65333379109701,105.91737518310546,,1,0,1
2023-04-17,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894533,106.41999816894533,29043400,GOOGLE,106.43100051879883,106.23100051879882,105.651833597819,106.3386251449585,,1,0,1
2023-04-18,107.0,107.0500030517578,104.77999877929688,105.12000274658205,105.12000274658205,17641400,GOOGLE,106.4140007019043,106.41650047302247,105.7245002746582,106.7011251449585,,0,1,0
2023-04-19,104.21499633789062,105.7249984741211,103.8000030517578,105.0199966430664,105.0199966430664,16732000,GOOGLE,106.26300048828125,106.47000045776367,105.8871671040853,107.15512504577637,,0,1,0
2023-04-20,104.6500015258789,106.88800048828124,104.63999938964844,105.9000015258789,105.9000015258789,22515300,GOOGLE,106.18600006103516,106.52000045776367,106.25116704305013,107.54612522125244,,0,1,0
2023-04-21,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,105.91000366210938,22379000,GOOGLE,106.20400009155273,106.53300056457519,106.75116704305013,108.02862510681152,,0,1,0
2023-04-24,106.0500030517578,107.31999969482422,105.36000061035156,106.77999877929688,106.77999877929688,21410900,GOOGLE,106.08000030517579,106.39875030517578,107.30450032552083,108.45337505340576,,1,0,1
2023-04-25,106.61000061035156,107.44000244140624,104.55999755859376,104.61000061035156,104.61000061035156,31408100,GOOGLE,106.20900039672851,106.46325035095215,107.73650029500325,108.94862518310546,,0,1,0
2023-04-26,105.55999755859376,107.0199966430664,103.2699966430664,104.4499969482422,104.4499969482422,37068200,GOOGLE,106.29500045776368,106.55425033569335,108.24250005086263,109.45437526702881,,0,1,0
2023-04-27,105.2300033569336,109.1500015258789,104.41999816894533,108.37000274658205,108.37000274658205,38235200,GOOGLE,106.40500106811524,106.90725021362304,108.78783340454102,109.96137523651123,,1,0,1
2023-04-28,107.8000030517578,108.29000091552734,106.04000091552734,108.22000122070312,108.22000122070312,23957900,GOOGLE,106.33600082397462,107.34275016784667,109.40683339436849,110.52262516021729,,1,0,1
2023-05-01,107.72000122070312,108.68000030517578,107.5,107.70999908447266,107.70999908447266,20926300,GOOGLE,106.36650009155274,107.76575012207032,109.88516667683919,111.12537517547608,,0,1,0
2023-05-02,107.66000366210938,107.7300033569336,104.5,105.9800033569336,105.9800033569336,20343100,GOOGLE,106.5125,108.29275016784668,110.51583353678386,111.64137516021728,,0,1,0
2023-05-03,106.22000122070312,108.12999725341795,105.62000274658205,106.12000274658205,106.12000274658205,17116300,GOOGLE,106.84550018310547,109.0412498474121,111.08816680908203,112.10287513732911,110.77325027465821,0,1,0
2023-05-04,106.16000366210938,106.3000030517578,104.6999969482422,105.20999908447266,105.20999908447266,19780600,GOOGLE,107.62850036621094,109.86425018310547,111.63550008138021,112.5841251373291,111.10335021972656,0,1,0
2023-05-05,105.31999969482422,106.44000244140624,104.73899841308594,106.21499633789062,106.21499633789062,20705300,GOOGLE,108.48150024414062,110.74524993896485,112.17416661580404,113.09112529754638,111.42615020751953,0,1,0
2023-05-08,105.79499816894533,108.41999816894533,105.79000091552734,108.23999786376952,108.23999786376952,17266000,GOOGLE,109.45149993896484,111.61224975585938,112.70649998982748,113.53437519073486,111.74325019836425,0,1,0
2023-05-09,108.77999877929688,110.59500122070312,107.7249984741211,107.94000244140624,107.94000244140624,24782400,GOOGLE,110.37649993896484,112.56674995422364,113.31383336385092,114.05837535858154,112.04505020141602,0,1,0
2023-05-10,108.5500030517578,113.51000213623048,108.4800033569336,112.27999877929688,112.27999877929688,47533500,GOOGLE,111.78749923706054,113.50074996948243,113.92216669718424,114.47887535095215,112.34715019226074,0,1,0
2023-05-11,115.86000061035156,118.44000244140624,114.93000030517578,116.9000015258789,116.9000015258789,57115100,GOOGLE,113.3234992980957,114.36025009155273,114.56716690063476,114.91512527465821,112.66295013427734,1,0,1
2023-05-12,117.0,118.26000213623048,116.5500030517578,117.91999816894533,117.91999816894533,31272500,GOOGLE,115.15449905395508,115.15924987792968,115.21150029500326,115.2821252822876,112.98575012207031,1,0,1
2023-05-15,116.48999786376952,118.79499816894533,116.4800033569336,116.95999908447266,116.95999908447266,22107900,GOOGLE,116.85799942016601,116.01974983215332,115.90216674804688,115.65437526702881,113.35925018310547,1,0,1
2023-05-16,116.83000183105467,121.1999969482422,116.83000183105467,120.08999633789062,120.08999633789062,32370100,GOOGLE,118.62099990844726,116.8662498474121,116.60650024414062,116.10462532043456,113.71775016784667,1,0,1
2023-05-17,120.18000030517578,122.27999877929688,119.45999908447266,121.4800033569336,121.4800033569336,26659600,GOOGLE,120.15599975585937,117.73574981689453,117.21750030517578,116.58612518310547,114.09205009460449,1,0,1
2023-05-18,121.55999755859376,123.9000015258789,121.48999786376952,123.5199966430664,123.5199966430664,27014500,GOOGLE,121.09199981689453,118.64824981689453,117.82483367919922,117.10537528991699,114.48145011901856,1,0,1
2023-05-19,124.1999969482422,126.47899627685548,122.72000122070312,123.25,123.25,30251300,GOOGLE,121.83699951171874,119.64925003051758,118.30816701253255,117.55937519073487,114.85385009765625,1,0,1
2023-05-22,123.51000213623048,127.0500030517578,123.4499969482422,125.87000274658205,125.87000274658205,29760200,GOOGLE,122.5879997253418,120.67000007629395,118.84583358764648,118.00787506103515,115.21365005493163,1,0,1
2023-05-23,124.93000030517578,125.41999816894533,123.0500030517578,123.29000091552734,123.29000091552734,24477900,GOOGLE,123.35599975585937,121.65350036621093,119.40316696166992,118.3698751449585,115.59125007629395,1,0,1
2023-05-24,121.87999725341795,122.75,120.75,121.63999938964844,121.63999938964844,23087900,GOOGLE,123.68400039672852,122.40350036621093,120.01650009155273,118.85137519836425,115.96004997253418,0,1,0
2023-05-25,125.20999908447266,125.9800033569336,122.9000015258789,124.3499984741211,124.3499984741211,33812700,GOOGLE,123.97300033569336,122.92300033569336,120.67216669718424,119.31562519073486,116.33694999694825,1,0,1
2023-05-26,124.06500244140624,126.0,123.29000091552734,125.43000030517578,125.43000030517578,25154700,GOOGLE,124.14400100708008,123.22150039672852,121.30049997965494,119.58362503051758,116.68984992980957,1,0,1
2023-05-30,126.29000091552734,126.37999725341795,122.88999938964844,124.63999938964844,124.63999938964844,27230700,GOOGLE,124.48200073242188,123.54300041198731,121.88833338419596,119.85337505340576,116.98064987182617,1,0,1
2023-05-31,123.6999969482422,124.9000015258789,123.0999984741211,123.37000274658205,123.37000274658205,41548800,GOOGLE,124.68600082397461,123.91650047302247,122.32233352661133,120.18762512207032,117.25814994812012,0,1,0
2023-06-01,123.5,125.04000091552734,123.3000030517578,124.37000274658205,124.37000274658205,25017700,GOOGLE,124.6510009765625,124.13100051879883,122.85333353678385,120.53837509155274,117.54054992675782,1,0,1
2023-06-02,124.48999786376952,126.74500274658205,124.3499984741211,125.2300033569336,125.2300033569336,19362400,GOOGLE,124.75400085449219,124.34650039672852,123.21133346557617,120.90962505340576,117.80044998168945,1,0,1
2023-06-05,124.61000061035156,127.98999786376952,124.37999725341795,126.62999725341795,126.62999725341795,22672500,GOOGLE,124.60600128173829,124.37350044250488,123.28433329264323,121.29337501525879,118.06095001220703,1,0,1
2023-06-06,126.5999984741211,128.8800048828125,125.97000122070312,127.91000366210938,127.91000366210938,19450100,GOOGLE,124.49800109863281,124.40350036621093,123.3206667582194,121.70375003814698,118.28944999694824,1,0,1
2023-06-07,127.5749969482422,129.5500030517578,122.62999725341795,122.94000244140624,122.94000244140624,34179300,GOOGLE,124.47700119018555,124.17300033569336,123.45800018310547,122.02100009918213,118.53345008850097,0,1,0
2023-06-08,122.58499908447266,123.7300033569336,122.01000213623048,122.66999816894533,122.66999816894533,24815000,GOOGLE,124.57800064086913,124.20200042724609,123.4553337097168,122.32600002288818,118.78395011901856,0,1,0
2023-06-09,122.55999755859376,124.28500366210938,122.41999816894533,122.87000274658205,122.87000274658205,20304500,GOOGLE,124.72000045776367,124.271000289917,123.43833363850912,122.44075012207031,119.05965003967285,0,1,0
2023-06-12,123.3949966430664,124.75,122.3499984741211,124.3499984741211,124.3499984741211,22255700,GOOGLE,124.60299987792969,124.00800018310547,123.33966700236003,122.46100006103515,119.33755004882812,1,0,1
2023-06-13,125.6500015258789,125.86000061035156,123.84500122070312,124.43000030517578,124.43000030517578,19287700,GOOGLE,124.325,123.6870002746582,123.31900024414062,122.50350017547608,119.65645011901856,1,0,1
2023-06-14,123.8000030517578,124.79000091552734,122.16000366210938,124.37999725341795,124.37999725341795,24659600,GOOGLE,123.65999984741211,123.50900039672851,123.15433349609376,122.70025024414062,119.920650100708,1,0,1
2023-06-15,123.87999725341795,126.16000366210938,123.13999938964844,125.79000091552734,125.79000091552734,24517100,GOOGLE,123.75299987792968,123.34100036621093,123.04933344523111,122.84050025939942,120.17845008850098,1,0,1
2023-06-16,126.6999969482422,126.6999969482422,123.79000091552734,124.05999755859376,124.05999755859376,56686800,GOOGLE,123.78799972534179,123.17100028991699,122.89033355712891,122.93000011444092,120.44514999389648,1,0,1
2023-06-20,123.53500366210938,125.1750030517578,122.83000183105467,123.8499984741211,123.8499984741211,22698000,GOOGLE,123.40999908447266,122.9375,122.66900024414062,122.94400024414062,120.7505500793457,1,0,1
2023-06-21,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623048,121.26000213623048,22612000,GOOGLE,122.8759994506836,122.7375,122.47533365885418,122.93225021362305,121.03084999084473,0,1,0
2023-06-22,120.66000366210938,123.93499755859376,119.5999984741211,123.87000274658205,123.87000274658205,20781900,GOOGLE,122.54099960327149,122.38849983215331,122.4816670735677,122.77375011444092,121.33485008239747,1,0,1
2023-06-23,122.04000091552734,123.44000244140624,121.86000061035156,123.0199966430664,123.0199966430664,29542900,GOOGLE,122.10400009155273,122.24849967956543,122.5593335469564,122.69925003051758,121.64165008544921,1,0,1
2023-06-26,121.46600341796876,122.72000122070312,118.98999786376952,119.08999633789062,119.08999633789062,23185000,GOOGLE,121.62200012207032,121.95849990844727,122.58233337402345,122.70524997711182,121.95655014038086,0,1,0
2023-06-27,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623048,119.01000213623048,27221700,GOOGLE,121.27200012207031,121.7004997253418,122.54399998982748,122.66625003814697,122.22835006713868,0,1,0
2023-06-28,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105467,121.08000183105467,19753100,GOOGLE,121.15,121.46399993896486,122.41566670735679,122.77200012207031,122.49575004577636,0,1,0
2023-06-29,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623048,120.01000213623048,18517500,GOOGLE,121.11699981689453,121.48400001525879,122.13633321126304,122.90275001525879,122.80355003356934,0,1,0
2023-06-30,121.0999984741211,122.02999877929688,120.87999725341795,120.97000122070312,120.97000122070312,23865800,GOOGLE,120.74399948120117,121.55000000000003,122.04866638183596,123.14374980926513,123.12975006103515,0,1,0
2023-07-03,120.31999969482422,121.0199966430664,119.70500183105467,120.55999755859376,120.55999755859376,13888300,GOOGLE,120.12900009155274,121.51349983215334,122.02233301798505,123.36224975585938,123.44025016784668,0,1,0
2023-07-05,120.05999755859376,123.37000274658205,120.05999755859376,122.62999725341795,122.62999725341795,17830300,GOOGLE,119.99100036621094,121.51450004577639,122.01966629028321,123.52874965667725,123.7562501525879,1,0,1
2023-07-06,120.63999938964844,121.1500015258789,119.25,120.93000030517578,120.93000030517578,17732500,GOOGLE,120.05200042724611,121.46100006103518,122.19666646321615,123.57899971008301,124.08705017089844,0,1,0
2023-07-07,120.88999938964844,121.75,120.08999633789062,120.13999938964844,120.13999938964844,20982400,GOOGLE,120.4270004272461,121.3744998931885,122.37799962361653,123.60049972534179,124.40225021362305,0,1,0
2023-07-10,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658205,116.87000274658205,32960100,GOOGLE,120.99599990844729,121.19649963378909,122.66566619873046,123.74049949645996,124.7457502746582,0,1,0
2023-07-11,116.76000213623048,118.2249984741211,115.83000183105467,117.70999908447266,117.70999908447266,18286600,GOOGLE,121.40499954223635,121.13949966430667,122.90966618855795,123.97224960327148,125.08955032348632,0,1,0
2023-07-12,119.3000030517578,120.95999908447266,119.0,119.62000274658205,119.62000274658205,22059600,GOOGLE,121.75699996948242,121.3244998931885,123.1706662495931,124.1964994430542,125.35175025939941,0,1,0
2023-07-13,121.54000091552734,125.33499908447266,121.05999755859376,124.83000183105467,124.83000183105467,31535900,GOOGLE,121.77200012207034,121.85699996948242,123.33033294677735,124.34149932861328,125.5831502532959,1,0,1
2023-07-14,125.12999725341795,127.08999633789062,124.9000015258789,125.6999969482422,125.6999969482422,20482800,GOOGLE,121.63199996948245,122.29649963378907,123.58066635131836,124.48599948883057,125.81855026245117,1,0,1
2023-07-17,126.05999755859376,127.27999877929688,124.5,125.05999755859376,125.05999755859376,20675300,GOOGLE,121.64899978637698,122.94649925231934,123.73633270263672,124.63074951171875,126.08045021057129,1,0,1
2023-07-18,124.90499877929688,124.98999786376952,123.3000030517578,124.08000183105467,124.08000183105467,21071200,GOOGLE,122.14999923706054,123.55349922180176,124.03366622924804,124.78174953460693,126.31375015258789,1,0,1
2023-07-19,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,122.77999877929688,22313800,GOOGLE,122.65799942016602,124.1199993133545,124.45866622924805,124.93699970245362,126.57625022888183,0,1,0
2023-07-20,122.12000274658205,124.6999969482422,118.68499755859376,119.52999877929688,119.52999877929688,27541700,GOOGLE,123.66199951171875,124.42049942016601,124.82999928792317,125.06849975585938,126.84540031433106,0,1,0
2023-07-21,120.87000274658205,121.3000030517578,119.06999969482422,120.30999755859376,120.30999755859376,56498100,GOOGLE,124.16599884033204,124.81249961853027,125.13433278401693,125.29849987030029,127.08150039672852,0,1,0
2023-07-24,121.9260025024414,123.3499984741211,121.37999725341795,121.87999725341795,121.87999725341795,22276100,GOOGLE,124.89699859619141,125.2324993133545,125.47299931844076,125.40449981689453,127.35380035400391,0,1,0
2023-07-25,121.87999725341795,123.69000244140624,121.52999877929688,122.79000091552734,122.79000091552734,31820800,GOOGLE,125.70199890136719,125.9859992980957,125.8349993387858,125.5522497177124,127.56400039672852,0,1,0
2023-07-26,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,129.66000366210938,46216900,GOOGLE,126.48299865722656,126.6924991607666,126.15866622924804,125.81724987030029,127.75770042419434,1,0,1
2023-07-27,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,129.8699951171875,35931600,GOOGLE,127.06899871826172,127.21899871826172,126.37466634114584,126.17224998474121,127.93840049743652,1,0,1
2023-07-28,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,133.00999450683594,26971000,GOOGLE,127.99299926757813,127.48799896240234,126.69233322143555,126.40574989318847,128.15610046386718,1,0,1
2023-07-31,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,133.11000061035156,18381900,GOOGLE,128.81599884033204,127.7114990234375,126.95799992879232,126.67274990081788,128.35020050048828,1,0,1
2023-08-01,130.85499572753906,132.9199981689453,130.75,131.88999938964844,131.88999938964844,22154300,GOOGLE,129.82199935913087,128.04999923706055,127.35999959309896,126.94324970245361,128.52740043640136,1,0,1
2023-08-02,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,128.63999938964844,22705800,GOOGLE,130.72699890136718,128.35949935913087,127.75933303833008,127.31649990081787,128.70920043945313,1,0,1
2023-08-03,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,128.77000427246094,15018100,GOOGLE,130.7759979248047,128.6759994506836,128.21233317057292,127.67399978637695,128.87960037231446,1,0,1
2023-08-04,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,128.5399932861328,20509500,GOOGLE,130.80999908447265,129.2224998474121,128.39866638183594,128.08449993133544,129.00670036315918,0,1,0
2023-08-07,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,131.94000244140625,17621000,GOOGLE,130.5259994506836,129.6125,128.56499989827475,128.50100002288818,129.17870040893555,1,0,1
2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,131.83999633789062,16836000,GOOGLE,130.39799957275392,129.96499977111816,128.7893330891927,128.99700012207032,129.3722004699707,1,0,1
2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,130.14999389648438,17745200,GOOGLE,130.23600006103516,130.30999984741212,129.16966654459637,129.43850002288818,129.52150047302246,0,1,0
2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,130.2100067138672,17855700,GOOGLE,130.28300018310546,130.4875,129.6413330078125,129.85299987792968,129.6570004272461,0,1,0
2023-08-11,129.20199584960938,130.44000244140625,128.75,130.1699981689453,130.1699981689453,15191500,GOOGLE,130.4520004272461,130.5150001525879,130.23533325195314,130.16224975585936,129.77800048828124,0,1,0
2023-08-14,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,131.8300018310547,17526200,GOOGLE,130.40900115966798,130.3990005493164,130.78500010172527,130.46324996948243,129.92330039978026,1,0,1
2023-08-15,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,130.27000427246094,14769200,GOOGLE,130.10800018310547,130.33300018310547,131.2793337504069,130.73850021362304,130.08080032348633,0,1,0
2023-08-16,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,129.11000061035156,17548400,GOOGLE,129.89300079345702,130.51300048828125,131.69866689046225,131.0740001678467,130.09520027160644,0,1,0
2023-08-17,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,130.4600067138672,23665600,GOOGLE,130.19900207519532,130.9275001525879,131.91666666666666,131.47925033569337,130.06330032348632,0,1,0
2023-08-18,129.05999755859375,129.8300018310547,127.0,128.11000061035156,128.11000061035156,23619400,GOOGLE,130.22000122070312,131.35650024414062,132.16100006103517,131.9485004425049,130.01820030212403,0,1,0
2023-08-21,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,128.92999267578125,21851100,GOOGLE,130.27200164794922,131.76950073242188,132.31866709391275,132.4147506713867,130.04630027770997,0,1,0
2023-08-22,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,129.69000244140625,15569400,GOOGLE,130.26800079345702,132.00800094604492,132.417333984375,132.83850078582765,130.0726003265381,0,1,0
2023-08-23,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,133.2100067138672,26497000,GOOGLE,130.79000091552734,132.18450088500975,132.60433400472004,133.1335006713867,130.1196002960205,1,0,1
2023-08-24,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,130.4199981689453,18680400,GOOGLE,131.5720001220703,132.48700103759765,132.94933420817057,133.17600059509277,130.16190032958986,0,1,0
2023-08-25,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,130.69000244140625,20678100,GOOGLE,132.26100006103516,132.8365005493164,133.26700083414713,133.2105007171631,130.22130027770996,0,1,0
2023-08-28,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,131.7899932861328,16715500,GOOGLE,133.13000030517577,133.21500091552736,133.6143346150716,133.18950080871582,130.2920002746582,0,1,0
2023-08-29,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,135.49000549316406,30803300,GOOGLE,133.9080017089844,133.42700119018554,133.84400126139323,133.09800071716307,130.35810020446777,1,0,1
2023-08-30,135.57000732421875,137.25,135.02099609375,136.92999267578125,136.92999267578125,21773400,GOOGLE,134.4760009765625,133.7885009765625,133.9356679280599,133.08725090026854,130.4501001739502,1,0,1
2023-08-31,137.0500030517578,138.39999389648438,136.82000732421875,137.35000610351562,137.35000610351562,28147900,GOOGLE,134.775,134.28250122070312,133.9760014851888,133.19950103759766,130.52850021362303,1,0,1
2023-09-01,138.42999267578125,138.5800018310547,135.94000244140625,136.8000030517578,136.8000030517578,16665700,GOOGLE,135.4529998779297,134.67450103759765,134.0106679280599,133.27650108337403,130.65650016784667,1,0,1
2023-09-05,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,136.7100067138672,17730200,GOOGLE,136.15800018310546,135.21700134277344,134.07733459472655,133.44225120544434,130.75420013427734,1,0,1
2023-09-06,137.01499938964844,137.47999572753906,134.69000244140625,135.3699951171875,135.3699951171875,15814300,GOOGLE,136.58600158691405,135.7120018005371,133.9980010986328,133.47625122070312,130.8783000946045,0,1,0
2023-09-07,134.60000610351562,136.5800018310547,133.9600067138672,136.1999969482422,136.1999969482422,16976000,GOOGLE,136.78700103759766,135.95700149536134,134.03766784667968,133.58700141906738,131.0512001800537,1,0,1
2023-09-08,135.8699951171875,137.51499938964844,135.8699951171875,137.1999969482422,137.1999969482422,17810700,GOOGLE,136.99300231933594,135.86450119018554,134.17166798909506,133.73300170898438,131.24810012817383,1,0,1
2023-09-11,137.3800048828125,138.26400756835938,136.5500030517578,137.74000549316406,137.74000549316406,17180800,GOOGLE,137.08800201416017,135.90600128173827,134.21800130208334,133.94600143432618,131.40670013427734,1,0,1
2023-09-12,137.1300048828125,137.63999938964844,135.92999267578125,136.07000732421875,136.07000732421875,15212900,GOOGLE,137.3040023803711,135.98000106811523,134.45333455403645,134.17925148010255,131.58580009460448,1,0,1
2023-09-13,135.89999389648438,137.6999969482422,134.92999267578125,137.5,137.5,16394900,GOOGLE,137.51600189208983,135.8630012512207,134.599001566569,134.36350135803224,131.76230003356935,1,0,1
2023-09-14,138.38999938964844,139.5500030517578,137.05999755859375,138.99000549316406,138.99000549316406,19064600,GOOGLE,137.43800201416016,135.66150131225587,134.8183349609375,134.64925117492675,131.956900100708,1,0,1
2023-09-15,138.8000030517578,139.36000061035156,137.17999267578125,138.3000030517578,138.3000030517578,48947600,GOOGLE,136.9540023803711,135.47150192260742,134.91100158691407,134.9287509918213,132.11280014038087,1,0,1
2023-09-18,137.6300048828125,139.92999267578125,137.6300048828125,138.9600067138672,138.9600067138672,16233600,GOOGLE,136.35900268554687,135.1965019226074,135.18800150553386,135.131750869751,132.28400016784667,1,0,1
2023-09-19,138.25,139.1750030517578,137.5,138.8300018310547,138.8300018310547,15479100,GOOGLE,135.802001953125,135.1150016784668,135.4816680908203,135.44125099182128,132.46880012512207,1,0,1
2023-09-20,138.8300018310547,138.83999633789062,134.52000427246094,134.58999633789062,134.58999633789062,21473500,GOOGLE,135.14000091552734,134.94450149536132,135.72866821289062,135.74275131225585,132.6641000366211,0,1,0
2023-09-21,132.38999938964844,133.19000244140625,131.08999633789062,131.36000061035156,131.36000061035156,22042700,GOOGLE,134.53600158691407,134.989501953125,135.9356679280599,135.9825012207031,132.82620002746583,0,1,0
2023-09-22,131.67999267578125,133.00999450683594,130.50999450683594,131.25,131.25,17348700,GOOGLE,133.95000152587892,134.9790023803711,136.04766794840495,136.12675094604492,132.96320007324218,0,1,0
2023-09-25,130.77000427246094,132.22000122070312,130.02999877929688,132.1699981689453,132.1699981689453,14650000,GOOGLE,133.30500183105468,135.05550231933594,136.0886678059896,136.28475112915038,133.02120010375975,0,1,0
2023-09-26,130.91400146484375,131.40499877929688,128.19000244140625,129.4499969482422,129.4499969482422,20378800,GOOGLE,132.9260009765625,135.14350204467775,136.2116678873698,136.46500091552736,133.08810012817383,0,1,0
2023-09-27,129.44000244140625,131.72000122070312,129.3800048828125,131.4600067138672,131.4600067138672,18764200,GOOGLE,132.3730010986328,135.3000015258789,136.35433451334634,136.67325096130372,133.1518000793457,0,1,0
2023-09-28,130.69000244140625,134.17999267578125,130.69000244140625,133.1300048828125,133.1300048828125,18201400,GOOGLE,132.54100189208984,135.510001373291,136.48466796875,136.45275077819824,133.2955000305176,0,1,0
2023-09-29,134.0800018310547,134.88999938964844,131.32000732421875,131.85000610351562,131.85000610351562,23224200,GOOGLE,133.0040023803711,135.57500076293945,136.57733459472655,136.11550102233886,133.4341000366211,0,1,0
2023-10-02,132.15499877929688,135.36000061035156,132.06500244140625,135.1699981689453,135.1699981689453,19210400,GOOGLE,133.752001953125,135.5890007019043,136.56200154622397,135.76675090789794,133.58580001831055,0,1,0
2023-10-03,134.92999267578125,135.24000549316406,132.81500244140625,133.3000030517578,133.3000030517578,19628700,GOOGLE,134.48500213623046,135.66550064086914,136.5673344930013,135.490500831604,133.7191000366211,0,1,0
