,Date,Open,High,Low,Close,Adj Close,Volume,company_name,SMA_20,buy_signal,sell_signal,signal_SMA,EMA_10,EMA_30,EMA_50,signal_EMA,RSI,signal,OBV,signal_OBV
287,2023-04-05,106.12000274658205,106.54000091552734,104.10199737548828,104.9499969482422,104.9499969482422,21864200,GOOGLE,101.02950057983398,0,0,1,103.49019009590245,100.01290048538165,98.31964573476623,1,60.14901724478829,0,281205000.0,1.0
288,2023-04-06,105.7699966430664,109.62999725341795,104.81500244140624,108.9000015258789,108.9000015258789,34684200,GOOGLE,101.84150047302246,0,0,1,104.47379217407999,100.58626184283308,98.7345616481432,1,53.42960188845124,0,300567400.0,1.0
289,2023-04-10,107.38999938964844,107.97000122070312,105.5999984741211,106.9499969482422,106.9499969482422,19741500,GOOGLE,102.63850021362305,0,0,1,104.92401122392766,100.99682539802076,99.05673558148042,1,55.3012548014264,0,323239900.0,1.0
290,2023-04-11,106.91999816894533,107.22000122070312,105.27999877929688,106.12000274658205,106.12000274658205,18721300,GOOGLE,103.36150016784669,0,0,1,105.14146422804663,101.32735296889568,99.3337264507001,1,62.863757204306445,0,342690000.0,1.0
291,2023-04-12,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,105.22000122070312,22761600,GOOGLE,103.91000022888184,0,0,1,105.1557436812569,101.57849156578649,99.5645607554061,1,60.0,0,308510700.0,0.0
292,2023-04-13,106.47000122070312,108.26499938964844,106.44000244140624,108.19000244140624,108.19000244140624,21650700,GOOGLE,104.49200019836425,0,0,1,105.70742709219314,102.00504065453616,99.90281337054337,1,65.20785821748731,0,283695700.0,0.0
293,2023-04-14,107.69000244140624,109.58000183105467,107.58999633789062,109.45999908447266,109.45999908447266,20758700,GOOGLE,104.91150016784668,0,0,1,106.38971290897123,102.48600571453207,100.27760496716805,1,68.79797085490618,0,304000200.0,1.0
294,2023-04-17,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894533,106.41999816894533,29043400,GOOGLE,105.10950012207032,0,0,1,106.39521931987561,102.73981167933293,100.51848313194363,1,65.95345273031224,0,326255900.0,1.0
295,2023-04-18,107.0,107.0500030517578,104.77999877929688,105.12000274658205,105.12000274658205,17641400,GOOGLE,105.26900024414063,0,0,0,106.16336176109496,102.89337239334901,100.6989348815373,1,60.26798729017367,0,345543600.0,1.0
296,2023-04-19,104.21499633789062,105.7249984741211,103.8000030517578,105.0199966430664,105.0199966430664,16732000,GOOGLE,105.22800025939941,0,0,0,105.95547719418067,103.03057395784691,100.86838828395021,1,50.30031655507007,0,320884000.0,0.0
297,2023-04-20,104.6500015258789,106.88800048828124,104.63999938964844,105.9000015258789,105.9000015258789,22515300,GOOGLE,105.3120002746582,0,0,1,105.9453907090349,103.2156983170748,101.06570645030035,1,47.79179887053404,0,345401100.0,1.0
298,2023-04-21,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,105.91000366210938,22379000,GOOGLE,105.29450035095215,0,0,1,105.93895670050297,103.38952446836736,101.25567888997914,1,45.35924327775188,0,288714300.0,0.0
299,2023-04-24,106.0500030517578,107.31999969482422,105.36000061035156,106.77999877929688,106.77999877929688,21410900,GOOGLE,105.3305004119873,0,0,1,106.09187344210186,103.60826474649186,101.47231888563866,1,50.0,0,266016300.0,0.0
300,2023-04-25,106.61000061035156,107.44000244140624,104.55999755859376,104.61000061035156,104.61000061035156,31408100,GOOGLE,105.40800056457519,0,0,0,105.82244201814726,103.67289286674088,101.59536522778426,1,58.54991868212581,0,243404300.0,0.0
301,2023-04-26,105.55999755859376,107.0199966430664,103.2699966430664,104.4499969482422,104.4499969482422,37068200,GOOGLE,105.56250038146973,0,0,0,105.57290655089179,103.72302861393452,101.70731156976301,1,68.59502221612358,0,264186200.0,1.0
302,2023-04-27,105.2300033569336,109.1500015258789,104.41999816894533,108.37000274658205,108.37000274658205,38235200,GOOGLE,105.88600044250488,0,-1,1,106.08146949556274,104.02283339668597,101.96859357669709,1,72.61961907589112,0,234643300.0,0.0
303,2023-04-28,107.8000030517578,108.29000091552734,106.04000091552734,108.22000122070312,108.22000122070312,23957900,GOOGLE,106.23100051879882,0,-1,1,106.47029344558825,104.29361841759031,102.2137468176385,1,71.33457575144192,0,211458300.0,0.0
304,2023-05-01,107.72000122070312,108.68000030517578,107.5,107.70999908447266,107.70999908447266,20926300,GOOGLE,106.41650047302247,0,0,1,106.69569447083995,104.51403007351821,102.42928612222023,1,56.13239759096113,0,184236600.0,0.0
305,2023-05-02,107.66000366210938,107.7300033569336,104.5,105.9800033569336,105.9800033569336,20343100,GOOGLE,106.47000045776367,0,0,0,106.56556881376606,104.60860899502889,102.56852993534625,1,51.7343946683695,0,203989700.0,1.0
306,2023-05-03,106.22000122070312,108.12999725341795,105.62000274658205,106.12000274658205,106.12000274658205,17116300,GOOGLE,106.52000045776367,0,0,0,106.48455680155078,104.70611826932264,102.70780337892413,1,67.0342547474383,0,185472200.0,0.0
307,2023-05-04,106.16000366210938,106.3000030517578,104.6999969482422,105.20999908447266,105.20999908447266,19780600,GOOGLE,106.53300056457519,0,0,0,106.25281903480929,104.73862670900974,102.80592870071035,1,65.07929718065438,0,209338000.0,1.0
308,2023-05-05,105.31999969482422,106.44000244140624,104.73899841308594,106.21499633789062,106.21499633789062,20705300,GOOGLE,106.39875030517578,0,0,0,106.24594218082407,104.83387636248594,102.9396176276586,1,58.668306038309396,0,195449700.0,0.0
309,2023-05-08,105.79499816894533,108.41999816894533,105.79000091552734,108.23999786376952,108.23999786376952,17266000,GOOGLE,106.46325035095215,0,0,1,106.60849775954142,105.0536261367623,103.14747567613354,1,63.993528400851446,0,213280000.0,1.0
310,2023-05-09,108.77999877929688,110.59500122070312,107.7249984741211,107.94000244140624,107.94000244140624,24782400,GOOGLE,106.55425033569335,0,0,1,106.85058951988047,105.23984396286836,103.33541790222266,1,68.77415668509249,0,195547500.0,0.0
311,2023-05-10,108.5500030517578,113.51000213623048,108.4800033569336,112.27999877929688,112.27999877929688,47533500,GOOGLE,106.90725021362304,0,0,1,107.83775483977436,105.69404749941214,103.68618577975498,1,65.65800283791084,0,174565100.0,0.0
312,2023-05-11,115.86000061035156,118.44000244140624,114.93000030517578,116.9000015258789,116.9000015258789,57115100,GOOGLE,107.34275016784667,0,0,1,109.48543605542973,106.41701227531323,104.20437463254416,1,68.70566631019351,0,141605000.0,0.0
313,2023-05-12,117.0,118.26000213623048,116.5500030517578,117.91999816894533,117.91999816894533,31272500,GOOGLE,107.76575012207032,0,0,1,111.01899280334165,107.15914039748304,104.74224222220695,1,68.73579001944091,0,159891600.0,1.0
314,2023-05-15,116.48999786376952,118.79499816894533,116.4800033569336,116.95999908447266,116.95999908447266,22107900,GOOGLE,108.29275016784668,0,0,1,112.09917576354728,107.7914538611598,105.22136994229581,1,62.029225313577555,0,181951200.0,1.0
315,2023-05-16,116.83000183105467,121.1999969482422,116.83000183105467,120.08999633789062,120.08999633789062,32370100,GOOGLE,109.0412498474121,0,0,1,113.55205223160971,108.58490821449728,105.80445333035836,1,64.1178000551059,0,213487100.0,1.0
316,2023-05-17,120.18000030517578,122.27999877929688,119.45999908447266,121.4800033569336,121.4800033569336,26659600,GOOGLE,109.86425018310547,0,0,1,114.9934978907595,109.41684983658995,106.41918078238092,1,64.60650377293464,0,233969900.0,1.0
317,2023-05-18,121.55999755859376,123.9000015258789,121.48999786376952,123.5199966430664,123.5199966430664,27014500,GOOGLE,110.74524993896485,0,0,1,116.54377039117892,110.32673027571747,107.08980101221172,1,64.89570724144048,0,213294600.0,0.0
318,2023-05-19,124.1999969482422,126.47899627685548,122.72000122070312,123.25,123.25,30251300,GOOGLE,111.61224975585938,0,0,1,117.76308486551002,111.16048961276796,107.72353430585048,1,60.175683895379606,0,192223400.0,0.0
319,2023-05-22,123.51000213623048,127.0500030517578,123.4499969482422,125.87000274658205,125.87000274658205,29760200,GOOGLE,112.56674995422364,0,0,1,119.23706993479584,112.10949046011082,108.4351605192125,1,65.733686994507,0,169909600.0,0.0
320,2023-05-23,124.93000030517578,125.41999816894533,123.0500030517578,123.29000091552734,123.29000091552734,24477900,GOOGLE,113.50074996948243,0,0,1,119.97396647674702,112.83081371529899,109.01770327985231,1,48.72419644077746,0,142367900.0,0.0
321,2023-05-24,121.87999725341795,122.75,120.75,121.63999938964844,121.63999938964844,23087900,GOOGLE,114.36025009155273,0,0,1,120.27688155182,113.39914827493445,109.51269528415804,1,56.90752702436436,0,198866000.0,1.0
322,2023-05-25,125.20999908447266,125.9800033569336,122.9000015258789,124.3499984741211,124.3499984741211,33812700,GOOGLE,115.15924987792968,0,0,1,121.01744826496565,114.1056547393981,110.09455031121543,1,68.19635334399246,0,221142100.0,1.0
323,2023-05-26,124.06500244140624,126.0,123.29000091552734,125.43000030517578,125.43000030517578,25154700,GOOGLE,116.01974983215332,0,0,1,121.81973045409475,114.8362576791257,110.69594050705702,1,63.925585738171236,0,252962900.0,1.0
324,2023-05-30,126.29000091552734,126.37999725341795,122.88999938964844,124.63999938964844,124.63999938964844,27230700,GOOGLE,116.8662498474121,0,0,1,122.33250662419542,115.46875714432072,111.24276634559001,1,69.62999388517846,0,299179800.0,1.0
325,2023-05-31,123.6999969482422,124.9000015258789,123.0999984741211,123.37000274658205,123.37000274658205,41548800,GOOGLE,117.73574981689453,0,-1,1,122.52114228281116,115.97851492511177,111.71834424366814,1,75.11985231990003,0,335111400.0,1.0
326,2023-06-01,123.5,125.04000091552734,123.3000030517578,124.37000274658205,124.37000274658205,25017700,GOOGLE,118.64824981689453,0,-1,1,122.85729873076949,116.51990123617438,112.21448771437065,1,71.39596310158942,0,362082400.0,1.0
327,2023-06-02,124.48999786376952,126.74500274658205,124.3499984741211,125.2300033569336,125.2300033569336,19362400,GOOGLE,119.64925003051758,0,0,1,123.28869957189022,117.08184330848144,112.72490009251037,1,69.92182324102299,0,380464300.0,1.0
328,2023-06-05,124.61000061035156,127.98999786376952,124.37999725341795,126.62999725341795,126.62999725341795,22672500,GOOGLE,120.67000007629395,0,0,1,123.89620824125889,117.69785324041284,113.2701980203891,1,63.72391600665223,0,358310000.0,0.0
329,2023-06-06,126.5999984741211,128.8800048828125,125.97000122070312,127.91000366210938,127.91000366210938,19450100,GOOGLE,121.65350036621093,0,0,1,124.62598922686806,118.35670165471585,113.8443080455546,1,64.46539441368057,0,335604200.0,0.0
330,2023-06-07,127.5749969482422,129.5500030517578,122.62999725341795,122.94000244140624,122.94000244140624,34179300,GOOGLE,122.40350036621093,0,0,1,124.3194461749659,118.65239847966362,114.20100194343114,1,64.97932797113442,0,350622300.0,1.0
331,2023-06-08,122.58499908447266,123.7300033569336,122.01000213623048,122.66999816894533,122.66999816894533,24815000,GOOGLE,122.92300033569336,0,-1,0,124.01954653750761,118.91159845961728,114.5331194424709,1,72.58598134145551,0,330112800.0,0.0
332,2023-06-09,122.55999755859376,124.28500366210938,122.41999816894533,122.87000274658205,122.87000274658205,20304500,GOOGLE,123.22150039672852,0,-1,0,123.81053857552112,119.16697938135695,114.86005604263212,1,80.80766292512128,0,347733800.0,1.0
333,2023-06-12,123.3949966430664,124.75,122.3499984741211,124.3499984741211,124.3499984741211,22255700,GOOGLE,123.54300041198731,0,-1,1,123.9086221934484,119.50136770992239,115.23221064778856,1,81.16325843555933,0,330897800.0,0.0
334,2023-06-13,125.6500015258789,125.86000061035156,123.84500122070312,124.43000030517578,124.43000030517578,19287700,GOOGLE,123.91650047302247,0,-1,1,124.00341821376246,119.81934400639035,115.5929082814116,1,82.00600412425806,0,313152600.0,0.0
335,2023-06-14,123.8000030517578,124.79000091552734,122.16000366210938,124.37999725341795,124.37999725341795,24659600,GOOGLE,124.13100051879883,0,-1,1,124.07188713006346,120.11357969974698,115.937500005804,1,74.98695174120662,0,331008300.0,1.0
336,2023-06-15,123.87999725341795,126.16000366210938,123.13999938964844,125.79000091552734,125.79000091552734,24517100,GOOGLE,124.34650039672852,0,-1,1,124.38427145469325,120.47980042334571,116.32387259049904,1,72.39986719279216,0,315816800.0,0.0
337,2023-06-16,126.6999969482422,126.6999969482422,123.79000091552734,124.05999755859376,124.05999755859376,56686800,GOOGLE,124.37350044250488,0,0,0,124.32531256449333,120.71078088368431,116.62725004022825,1,68.4240899798944,0,333343000.0,1.0
338,2023-06-20,123.53500366210938,125.1750030517578,122.83000183105467,123.8499984741211,123.8499984741211,22698000,GOOGLE,124.40350036621093,0,0,0,124.23889182078929,120.91331105080927,116.9104950768515,1,68.76710504965637,0,318573800.0,0.0
339,2023-06-21,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623048,121.26000213623048,22612000,GOOGLE,124.17300033569336,0,0,0,123.69727551450586,120.93567821761064,117.08106398114089,1,66.03252762928267,0,301025400.0,0.0
340,2023-06-22,120.66000366210938,123.93499755859376,119.5999984741211,123.87000274658205,123.87000274658205,20781900,GOOGLE,124.20200042724609,0,0,0,123.72868046579244,121.12498947754429,117.34729687390329,1,65.88517053351882,0,324691000.0,1.0
341,2023-06-23,122.04000091552734,123.44000244140624,121.86000061035156,123.0199966430664,123.0199966430664,29542900,GOOGLE,124.271000289917,0,-1,0,123.59982886166043,121.24724800435217,117.56975568838028,1,71.76602144833545,0,301071600.0,0.0
342,2023-06-26,121.46600341796876,122.72000122070312,118.98999786376952,119.08999633789062,119.08999633789062,23185000,GOOGLE,124.00800018310547,0,-1,0,122.7798593118841,121.1080704774837,117.62937296875324,1,78.39064504787542,0,322922700.0,1.0
343,2023-06-27,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623048,119.01000213623048,27221700,GOOGLE,123.6870002746582,0,-1,0,122.09443073449252,120.97271122966092,117.68351528904647,1,75.45164304962069,0,338492100.0,1.0
344,2023-06-28,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105467,121.08000183105467,19753100,GOOGLE,123.50900039672851,0,-1,0,121.90998911568563,120.97963320394439,117.81671083971347,1,79.96333569012329,0,364989100.0,1.0
345,2023-06-29,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623048,120.01000213623048,18517500,GOOGLE,123.34100036621093,0,-1,0,121.56453693760288,120.91707636086608,117.90272226310628,1,71.26060092440666,0,346308700.0,0.0
346,2023-06-30,121.0999984741211,122.02999877929688,120.87999725341795,120.97000122070312,120.97000122070312,23865800,GOOGLE,123.17100028991699,0,0,0,121.45643953453018,120.92049086795235,118.0230077124238,1,69.0589894491898,0,366986800.0,1.0
347,2023-07-03,120.31999969482422,121.0199966430664,119.70500183105467,120.55999755859376,120.55999755859376,13888300,GOOGLE,122.93750000000003,0,0,0,121.2934500843599,120.89723323509051,118.12249751031283,1,68.82190454180302,0,383702300.0,1.0
348,2023-07-05,120.05999755859376,123.37000274658205,120.05999755859376,122.62999725341795,122.62999725341795,17830300,GOOGLE,122.7375,0,0,0,121.53645866055227,121.00902446207938,118.29926220612087,1,61.70428097430949,0,414505600.0,1.0
349,2023-07-06,120.63999938964844,121.1500015258789,119.25,120.93000030517578,120.93000030517578,17732500,GOOGLE,122.38849983215331,0,0,0,121.42619350502926,121.00392612937594,118.40242840608381,1,58.81513816093313,0,436279000.0,1.0
350,2023-07-07,120.88999938964844,121.75,120.08999633789062,120.13999938964844,120.13999938964844,20982400,GOOGLE,122.24849967956543,0,0,0,121.19234002950546,120.94818892036126,118.47056844465499,1,57.18302125246705,0,464426900.0,1.0
351,2023-07-10,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658205,116.87000274658205,32960100,GOOGLE,121.9584999084473,0,0,0,120.40646052351939,120.68508013495617,118.40780116237761,1,63.198563444392704,0,447761200.0,0.0
352,2023-07-11,116.76000213623048,118.2249984741211,115.83000183105467,117.70999908447266,117.70999908447266,18286600,GOOGLE,121.70049972534181,0,0,0,119.91619480732905,120.49313942202176,118.38043637500878,1,58.96655874492085,0,430031000.0,0.0
353,2023-07-12,119.3000030517578,120.95999908447266,119.0,119.62000274658205,119.62000274658205,22059600,GOOGLE,121.46399993896486,0,0,0,119.86234170537504,120.4368080236063,118.42904682095283,1,60.245324816632674,0,414216700.0,0.0
354,2023-07-13,121.54000091552734,125.33499908447266,121.05999755859376,124.83000183105467,124.83000183105467,31535900,GOOGLE,121.48400001525881,0,-1,1,120.76555263731679,120.72023988215136,118.68006466448624,1,70.31685332461504,0,431192700.0,1.0
355,2023-07-14,125.12999725341795,127.08999633789062,124.9000015258789,125.6999969482422,125.6999969482422,20482800,GOOGLE,121.55000000000003,0,0,1,121.66272433021231,121.04151453157658,118.95535612659432,1,64.9762324413824,0,449003400.0,1.0
356,2023-07-17,126.05999755859376,127.27999877929688,124.5,125.05999755859376,125.05999755859376,20675300,GOOGLE,121.51349983215334,0,0,1,122.28041037173621,121.30077150106158,119.19475382980998,1,65.30612408494656,0,466184200.0,1.0
357,2023-07-18,124.90499877929688,124.98999786376952,123.3000030517578,124.08000183105467,124.08000183105467,21071200,GOOGLE,121.51450004577639,0,0,1,122.60760881888501,121.48007668364178,119.38633218279998,1,58.534263209520596,0,450971300.0,0.0
358,2023-07-19,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,122.77999877929688,22313800,GOOGLE,121.46100006103518,0,0,1,122.6389524480508,121.56394262529696,119.51941714736849,1,44.21651610943466,0,467366200.0,1.0
359,2023-07-20,122.12000274658205,124.6999969482422,118.68499755859376,119.52999877929688,119.52999877929688,27541700,GOOGLE,121.3744998931885,0,0,0,122.07368814464098,121.43272044168405,119.51983211332646,1,50.86045837170684,0,486430800.0,1.0
360,2023-07-21,120.87000274658205,121.3000030517578,119.06999969482422,120.30999755859376,120.30999755859376,56498100,GOOGLE,121.19649963378909,0,0,0,121.75301712899602,121.36028670729114,119.55081899353301,1,56.90174659384186,0,437483200.0,0.0
361,2023-07-24,121.9260025024414,123.3499984741211,121.37999725341795,121.87999725341795,121.87999725341795,22276100,GOOGLE,121.13949966430667,0,0,1,121.77610442434545,121.39381641994449,119.64215931745008,1,57.916447640695914,0,453716800.0,1.0
362,2023-07-25,121.87999725341795,123.69000244140624,121.52999877929688,122.79000091552734,122.79000091552734,31820800,GOOGLE,121.3244998931885,0,0,1,121.96044924092396,121.48389283901436,119.76560408600213,1,57.40958056751943,0,438237700.0,0.0
363,2023-07-26,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,129.66000366210938,46216900,GOOGLE,121.85699996948242,0,-1,1,123.36036822659403,122.01138385985921,120.1536197556534,1,70.41852630703383,0,416764200.0,0.0
364,2023-07-27,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,129.8699951171875,35931600,GOOGLE,122.29649963378908,0,-1,1,124.54393675215648,122.51839103775136,120.5346540835567,1,73.55085707192089,0,394721500.0,0.0
365,2023-07-28,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,133.00999450683594,26971000,GOOGLE,122.94649925231934,0,0,1,126.08321998028002,123.1952686809181,121.02388311976374,1,67.25760744583589,0,377372800.0,0.0
366,2023-07-31,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,133.11000061035156,18381900,GOOGLE,123.55349922180176,0,0,1,127.36081645847483,123.83492880539768,121.4978485115515,1,55.31804095715793,0,392022800.0,1.0
367,2023-08-01,130.85499572753906,132.9199981689453,130.75,131.88999938964844,131.88999938964844,22154300,GOOGLE,124.1199993133545,0,0,1,128.18430426414275,124.35461077857515,121.90538384010432,1,51.174182524039004,0,371644000.0,0.0
368,2023-08-02,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,128.63999938964844,22705800,GOOGLE,124.42049942016601,1,0,1,128.26715792332558,124.63108746316053,122.16948641067468,1,27.203682621277608,1,390408200.0,1.0
369,2023-08-03,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,128.77000427246094,15018100,GOOGLE,124.81249961853027,1,0,1,128.35858453225927,124.89811435408313,122.4283302483918,1,24.52057209229605,1,408609600.0,1.0
370,2023-08-04,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,128.5399932861328,20509500,GOOGLE,125.2324993133545,1,0,1,128.39156794205445,125.13307428518313,122.66800330869538,1,23.41901987961934,1,385385400.0,0.0
371,2023-08-07,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,131.94000244140625,17621000,GOOGLE,125.9859992980957,1,0,1,129.0367378510275,125.57223094042332,123.0316111178213,1,23.71566961763851,1,404595800.0,1.0
372,2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,131.83999633789062,16836000,GOOGLE,126.6924991607666,1,0,1,129.54642121227533,125.97660290155025,123.37703798919657,1,24.553724648931492,1,384967100.0,0.0
373,2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,130.14999389648438,17745200,GOOGLE,127.21899871826172,1,0,1,129.65616170031333,126.2458539334815,123.64264410320786,1,22.434743693826732,1,407815100.0,1.0
374,2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,130.2100067138672,17855700,GOOGLE,127.48799896240234,1,0,1,129.75686079368677,126.50160572576446,123.90018773499843,1,24.697321456421818,1,391892200.0,0.0
375,2023-08-11,129.20199584960938,130.44000244140625,128.75,130.1699981689453,130.1699981689453,15191500,GOOGLE,127.7114990234375,1,0,1,129.8319766800974,126.7382762059697,124.14606265397674,1,20.64720213390848,1,412711500.0,1.0
376,2023-08-14,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,131.8300018310547,17526200,GOOGLE,128.04999923706055,1,0,1,130.19525398027145,127.06677463339454,124.44739360209745,1,20.93883988322547,1,429310600.0,1.0
377,2023-08-15,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,130.27000427246094,14769200,GOOGLE,128.35949935913087,1,0,1,130.2088449424877,127.27343461010851,124.67573127544503,1,11.710510233183328,1,409755700.0,0.0
378,2023-08-16,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,129.11000061035156,17548400,GOOGLE,128.6759994506836,1,0,1,130.0090550639175,127.39192273915646,124.84962419053942,1,11.303701957342966,1,429902000.0,1.0
379,2023-08-17,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,130.4600067138672,23665600,GOOGLE,129.2224998474121,1,0,1,130.09104627299922,127.5898636407507,125.06963919145423,1,15.83086431928102,1,411728900.0,0.0
380,2023-08-18,129.05999755859375,129.8300018310547,127.0,128.11000061035156,128.11000061035156,23619400,GOOGLE,129.6125,1,0,0,129.73085615251782,127.62342086459594,125.18886905101883,1,21.959134847725053,1,392290200.0,0.0
381,2023-08-21,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,128.92999267578125,21851100,GOOGLE,129.96499977111816,0,0,0,129.58524461129298,127.7077158201563,125.33557978140168,1,33.34072496267747,0,409635800.0,1.0
382,2023-08-22,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,129.69000244140625,15569400,GOOGLE,130.30999984741212,0,0,0,129.60429148949538,127.83560527959179,125.50634145434303,1,39.254484346156914,0,427059800.0,1.0
383,2023-08-23,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,133.2100067138672,26497000,GOOGLE,130.4875,0,0,1,130.25987607574478,128.18234085599667,125.80844597432437,1,50.00248017765704,0,408754900.0,0.0
384,2023-08-24,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,130.4199981689453,18680400,GOOGLE,130.5150001525879,0,0,0,130.28898918359943,128.32670584392883,125.98929115842716,1,51.28097399012105,0,386923700.0,0.0
385,2023-08-25,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,130.69000244140625,20678100,GOOGLE,130.3990005493164,0,0,1,130.36190068501884,128.4791765921532,126.17363277736753,1,61.42240976480084,0,361969800.0,0.0
386,2023-08-28,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,131.7899932861328,16715500,GOOGLE,130.33300018310547,0,0,1,130.62155388522137,128.69277766918415,126.39388220908383,1,66.35883199421971,0,382750500.0,1.0
387,2023-08-29,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,135.49000549316406,30803300,GOOGLE,130.51300048828125,0,0,1,131.5067269048473,129.1313084965377,126.75059292610658,1,66.53543247805248,0,409285700.0,1.0
388,2023-08-30,135.57000732421875,137.25,135.02099609375,136.92999267578125,136.92999267578125,21773400,GOOGLE,130.9275001525879,0,0,1,132.4927752268353,129.63444941132764,127.14978507315264,1,66.44737305612394,0,350489600.0,0.0
389,2023-08-31,137.0500030517578,138.39999389648438,136.82000732421875,137.35000610351562,137.35000610351562,28147900,GOOGLE,131.35650024414062,0,-1,1,133.37590811350444,130.13222726243654,127.54979374101002,1,71.39365557394899,0,316582200.0,0.0
390,2023-09-01,138.42999267578125,138.5800018310547,135.94000244140625,136.8000030517578,136.8000030517578,16665700,GOOGLE,131.76950073242188,0,0,1,133.9984708295505,130.56240634561857,127.91254704731386,1,59.177775425389676,0,279214500.0,0.0
391,2023-09-05,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,136.7100067138672,17730200,GOOGLE,132.00800094604492,0,0,1,134.4914773539717,130.95902572421525,128.25754546561006,1,54.76955669095608,0,303380100.0,1.0
392,2023-09-06,137.01499938964844,137.47999572753906,134.69000244140625,135.3699951171875,135.3699951171875,15814300,GOOGLE,132.18450088500975,0,0,1,134.65120785637455,131.2436043947296,128.53646505978958,1,54.92655339998179,0,282256700.0,0.0
393,2023-09-07,134.60000610351562,136.5800018310547,133.9600067138672,136.1999969482422,136.1999969482422,16976000,GOOGLE,132.48700103759765,0,0,1,134.93280587307774,131.56337165624655,128.83699572208184,1,54.72103832065718,0,308793300.0,1.0
394,2023-09-08,135.8699951171875,137.51499938964844,135.8699951171875,137.1999969482422,137.1999969482422,17810700,GOOGLE,132.8365005493164,0,0,1,135.34502243219853,131.92702490089144,129.16495655448028,1,48.80617591377915,0,332885000.0,1.0
395,2023-09-11,137.3800048828125,138.26400756835938,136.5500030517578,137.74000549316406,137.74000549316406,17180800,GOOGLE,133.21500091552736,0,0,1,135.7804738978286,132.30205590684452,129.50123298344826,1,40.69985504620401,0,352402900.0,1.0
396,2023-09-12,137.1300048828125,137.63999938964844,135.92999267578125,136.07000732421875,136.07000732421875,15212900,GOOGLE,133.42700119018554,0,0,1,135.83311633899044,132.5451495466751,129.75883197720398,1,49.05719314773037,0,367763300.0,1.0
397,2023-09-13,135.89999389648438,137.6999969482422,134.92999267578125,137.5,137.5,16394900,GOOGLE,133.7885009765625,0,0,1,136.13618609553762,132.86481731785736,130.06240719378422,1,44.45127725316058,0,386987100.0,1.0
398,2023-09-14,138.38999938964844,139.5500030517578,137.05999755859375,138.99000549316406,138.99000549316406,19064600,GOOGLE,134.28250122070312,0,0,1,136.65506234965153,133.2599907485223,130.41250908787754,1,46.71793259585786,0,402080700.0,1.0
399,2023-09-15,138.8000030517578,139.36000061035156,137.17999267578125,138.3000030517578,138.3000030517578,48947600,GOOGLE,134.67450103759765,0,0,1,136.95414247730722,133.58515283260203,130.72182257665716,1,41.85223141736122,0,384104200.0,0.0
400,2023-09-18,137.6300048828125,139.92999267578125,137.6300048828125,138.9600067138672,138.9600067138672,16233600,GOOGLE,135.21700134277344,0,0,1,137.31884506577268,133.93191759913526,131.04488862125362,1,30.412419657788092,0,404977100.0,1.0
401,2023-09-19,138.25,139.1750030517578,137.5,138.8300018310547,138.8300018310547,15479100,GOOGLE,135.7120018005371,1,0,1,137.5936008412785,134.24792303345265,131.35018717850073,1,28.47441162977593,1,388567200.0,0.0
402,2023-09-20,138.8300018310547,138.83999633789062,134.52000427246094,134.58999633789062,134.58999633789062,21473500,GOOGLE,135.95700149536134,1,0,0,137.0474909315716,134.26999227890028,131.47723851808465,1,26.824638639474685,1,410884500.0,1.0
