,Open,High,Low,Close,Adj Close,Volume,company_name,Date,SMA_20,buy_signal,sell_signal,signal_SMA,EMA_10,EMA_30,EMA_50,signal_EMA,RSI,signal_RSI,variation,OBV,signal_OBV
10,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.89053344726562,51511700,APPLE,2023-04-05,157.12133102416993,0,0,1,161.2477497040831,156.2043334452686,153.89701203859062,1,54.83252750140998,1,-1.8700103759765625,81477700,0
11,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.7857666015625,45390100,APPLE,2023-04-06,157.82109603881835,0,0,1,161.70920732180662,156.6934581650295,154.28480633517776,1,58.082333124214365,1,0.9000091552734375,126867800,1
12,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.1697235107422,47716900,APPLE,2023-04-10,158.4940040588379,0,0,1,161.61111935615853,156.98224947765613,154.55480308716068,1,55.27950084149341,0,-2.6300048828125,79150900,0
13,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.94625854492188,47644200,APPLE,2023-04-11,159.00776138305665,0,0,1,161.30841739047912,157.17347586909264,154.76623271295523,1,43.09145264920551,1,-1.2299957275390625,31506700,0
14,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.24998474121094,50133100,APPLE,2023-04-12,159.38126907348632,0,0,0,160.93415690879397,157.30744418342286,154.942066125828,1,58.12117211391581,0,-0.6999969482421875,-18626400,0
15,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.6809844970703,68445600,APPLE,2023-04-13,160.0064323425293,0,0,1,161.61539828848055,157.7831564617227,155.3239844933277,1,58.30420623916695,1,5.459991455078125,49819200,1
16,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.3328399658203,49386500,APPLE,2023-04-14,160.47194747924806,0,0,1,162.1094785934514,158.20571668779354,155.67727294322938,1,60.23081221110377,1,-0.3499908447265625,432700,0
17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.3527374267578,41516200,APPLE,2023-04-17,160.98073196411133,0,0,1,162.51734383587075,158.60229867095254,156.01748723670107,1,59.30945255383179,1,0.019989013671875,41948900,1
18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.58616638183594,49923000,APPLE,2023-04-18,161.43182525634765,0,0,1,163.07531157150078,159.05287078133213,156.39272955611813,1,64.65949203015894,1,1.2400054931640625,91871900,1
19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.739990234375,47720200,APPLE,2023-04-19,161.84710922241212,0,0,1,163.74161678293245,159.54881397185105,156.7985044846772,1,58.256030800697836,1,1.160003662109375,139592100,1
20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.7652130126953,52456400,APPLE,2023-04-20,162.28576889038087,0,0,1,164.10954337016204,159.94987197448617,157.15014011322694,1,60.80139934359248,0,-0.980010986328125,87135700,0
21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.14385986328125,58337300,APPLE,2023-04-21,162.58865280151366,0,0,1,164.11578273254733,160.22045183827942,157.4244036328369,1,56.51204369924509,0,-1.6299896240234375,28798400,0
22,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.4521942138672,41949600,APPLE,2023-04-24,162.84130325317383,0,0,1,164.17694845642364,160.49346747541412,157.70000326346556,1,50.31770478103957,1,0.30999755859375,70748000,1
23,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.90048217773438,48714100,APPLE,2023-04-25,163.11434631347657,0,0,0,163.94486367848015,160.64875874653157,157.90394361304473,1,51.97698001859757,0,-1.55999755859375,22033900,0
24,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.89053344726562,45498800,APPLE,2023-04-26,163.4182243347168,0,0,0,163.75316727280477,160.79338937238538,158.0994961555632,1,65.54922130636815,0,-0.010009765625,-23464900,0
25,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.51585388183594,64902300,APPLE,2023-04-27,163.7981964111328,0,0,1,164.43729211081043,161.22709676009185,158.46876508600528,1,55.389506706832776,1,4.6500091552734375,41437400,1
26,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.7790985107422,55209200,APPLE,2023-04-28,164.1622528076172,0,0,1,165.22671145625256,161.71432267948867,158.87309188697537,1,49.82729540742823,1,1.269989013671875,96646600,1
27,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.68960571289062,52472900,APPLE,2023-05-01,164.39551010131837,0,0,1,165.8563285938231,162.16434093970818,159.25805321348187,1,55.444673876264915,0,-0.089996337890625,44173700,0
28,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.64515686035156,48425700,APPLE,2023-05-02,164.5133804321289,0,0,1,166.18157009682824,162.51794196684648,159.58695923884932,1,59.0937516912822,0,-1.0500030517578125,-4252000,0
29,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.56094360351562,65136000,APPLE,2023-05-03,164.6038963317871,0,0,1,166.2505470980441,162.7787807821155,159.86044882177742,1,52.87976778949894,0,-1.089996337890625,-69388000,0
30,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.90975952148438,81235400,APPLE,2023-05-04,164.70485763549806,0,0,1,166.00676753866958,162.91626328142962,160.05846100607968,1,55.36993206377895,0,-1.660003662109375,-150623400,0
31,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.64846801757812,113316400,APPLE,2023-05-05,165.14799270629882,0,0,1,167.21434944392567,163.54414745795535,160.5521867712365,1,55.27844947330585,0,7.7800140380859375,-37307000,1
32,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.57882690429688,55962800,APPLE,2023-05-08,165.71844787597655,0,0,1,168.18970898217495,164.12703000288062,161.02381971763103,1,57.292368828903506,1,-0.07000732421875,-93269800,0
33,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.85801696777344,45326900,APPLE,2023-05-09,166.26403579711913,0,0,1,168.6748558886474,164.5612872264221,161.40947451175427,1,59.4421271699376,0,-1.7299957275390625,-138596700,0
34,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.63851928710938,53724500,APPLE,2023-05-10,166.93346252441407,0,0,1,169.395521961095,165.0823989722729,161.849829208827,1,62.80208637950981,0,1.7899932861328125,-84872200,1
35,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.82748413085938,49514700,APPLE,2023-05-11,167.3407875061035,0,0,1,170.01951508287033,165.58208188573008,162.28032548027926,1,55.24476151951584,1,0.19000244140625,-35357500,1
36,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.8911895751953,45497800,APPLE,2023-05-12,167.71870498657228,0,0,1,170.35981953602032,165.98912109150203,162.65722211145243,1,57.883096412206356,1,-1.17999267578125,-80855300,0
37,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.39317321777344,37266700,APPLE,2023-05-15,168.07072677612305,0,0,1,170.54770202361178,166.3377696157776,162.99980842934738,1,67.92453640239978,1,-0.5,-118122000,0
38,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.39317321777344,42110300,APPLE,2023-05-16,168.36107711791993,0,0,1,170.7014240589139,166.6639246868741,163.32895998967783,1,67.59197571044623,1,0.0,-118122000,0
39,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.01072692871094,57951600,APPLE,2023-05-17,168.6246139526367,0,0,1,170.9394791261497,167.00887967021845,163.66942143826736,1,65.03068278559165,0,0.6199951171875,-60170400,1
40,173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.36143493652344,65496700,APPLE,2023-05-18,169.05442504882814,0,-1,1,171.56165290985402,167.4832380744962,164.0887160852578,1,71.39462605070466,0,2.3600006103515625,5326300,1
41,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.4710235595703,55772400,APPLE,2023-05-19,169.57078323364257,0,-1,1,172.0906293916206,167.934062944501,164.49586539797593,1,78.07626156929544,0,0.1100006103515625,61098700,1
42,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.51478576660156,43570900,APPLE,2023-05-22,170.0239128112793,0,-1,1,172.34956691434442,168.2941095781849,164.84954854968674,1,76.39404822258541,1,-0.9600067138671875,17527800,0
43,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.8851776123047,50747300,APPLE,2023-05-23,170.42314758300782,0,-1,1,172.08331431397355,168.46127525780554,165.08623988547566,1,78.15992534608617,1,-2.6399993896484375,-33219500,0
44,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.1640625,45143500,APPLE,2023-05-24,170.83682403564453,0,-1,1,171.9161776205238,168.6356486282697,165.32458587035896,1,72.30332191090007,1,0.279998779296875,11924000,1
45,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.30953979492188,56058300,APPLE,2023-05-25,171.07650833129884,0,-1,1,171.9876980158689,168.8726738648279,165.59850563210654,1,75.70259095426869,1,1.1500091552734375,67982300,1
46,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.7399444580078,54835000,APPLE,2023-05-26,171.37455062866212,0,-1,1,172.48810645989414,169.25120745148467,165.9569934292007,1,76.8396047513863,1,2.4399871826171875,122817300,1
47,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.6025848388672,55964400,APPLE,2023-05-30,171.77019958496095,0,-1,1,173.23619343788923,169.72548986357387,166.37446760212882,1,73.4385427808343,0,1.8700103759765625,178781700,1
48,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.55279541015625,99625300,APPLE,2023-05-31,172.21558151245117,0,-1,1,173.83921197830142,170.16596118915984,166.77361771224753,1,72.1478759256349,0,-0.0500030517578125,79156400,0
49,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.38160705566406,68901800,APPLE,2023-06-01,172.8566146850586,0,-1,1,174.84692017418553,170.76051898699882,167.2680486668913,1,71.63857414338935,1,2.839996337890625,148058200,1
50,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.23822021484375,61945900,APPLE,2023-06-02,173.62303771972657,0,-1,1,175.82715654521428,171.37198358234366,167.77668284524236,1,77.83122555637095,1,0.8600006103515625,210004100,1
51,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.8736114501953,121946500,APPLE,2023-06-05,173.9342948913574,0,-1,1,176.38105743702903,171.85595957381796,168.21185651602482,1,78.13069627728085,1,-1.3699951171875,88057600,0
52,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.5050811767578,64848400,APPLE,2023-06-06,174.23060760498046,0,0,1,176.76724357152517,172.2849351611044,168.61551238507317,1,62.80667313555312,0,-0.3699951171875,23209200,0
53,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,177.12054443359375,61944600,APPLE,2023-06-07,174.5437339782715,0,0,1,176.83148009190126,172.59690995287792,168.9490430536426,1,63.89329703657796,0,-1.3899993896484375,-38735400,0
54,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,179.85972595214844,50214900,APPLE,2023-06-08,174.90479431152343,0,0,1,177.38207024830984,173.0654787270244,169.3769129712311,1,58.90087344466863,1,2.75,11479500,1
55,181.5,182.22999572753906,180.6300048828125,180.9600067138672,180.24819946289062,48870700,APPLE,2023-06-09,175.275830078125,0,0,1,177.9031846509609,173.52888006482223,169.80323793168833,1,66.69902780778372,0,0.3899993896484375,60350200,1
56,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,183.0670623779297,54274900,APPLE,2023-06-12,175.83462371826172,0,0,1,178.84207151040974,174.1442466656679,170.3233879099723,1,69.57982947602358,0,2.829986572265625,114625100,1
57,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,182.5889434814453,54929100,APPLE,2023-06-13,176.3944122314453,0,0,1,179.52332095968893,174.68906581507292,170.80439008924577,1,69.0690639471375,0,-0.4799957275390625,59696000,0
58,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,183.22642517089844,57462900,APPLE,2023-06-14,176.98607482910157,0,0,1,180.19661263445428,175.23986319286814,171.29152871989882,1,67.92387081036816,0,0.6399993896484375,117158900,1
59,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,185.27833557128906,65433200,APPLE,2023-06-15,177.64945526123046,0,0,1,181.12056225933333,175.8875065721211,171.84003094936512,1,68.23078471353186,1,2.05999755859375,182592100,1
60,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,184.19261169433594,101235600,APPLE,2023-06-16,178.1410140991211,0,0,1,181.67911670206107,176.4233198058124,172.32444588054045,1,61.83715089564905,0,-1.089996337890625,81356500,0
61,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,184.28225708007812,49799100,APPLE,2023-06-20,178.63157577514647,0,0,1,182.1524149526096,176.9303480170554,172.79337965307136,1,56.78800287008926,1,0.089996337890625,131155600,1
62,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,183.2364044189453,49515700,APPLE,2023-06-21,179.11765670776367,0,0,1,182.3495039464888,177.33719036556445,173.2029100360468,1,67.34322822704904,0,-1.04998779296875,81639900,0
63,183.74000549316406,187.0500030517578,183.6699981689453,187.0,186.26441955566406,51245300,APPLE,2023-06-22,179.88661880493163,0,0,1,183.06130678452064,177.91314063589348,173.71512609563965,1,62.50954765710315,1,3.0399932861328125,132885200,1
64,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,185.9456787109375,53079300,APPLE,2023-06-23,180.6256996154785,0,0,1,183.58573804386913,178.43136889879955,174.19475560996506,1,55.7591678307632,1,-0.32000732421875,79805900,0
65,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,184.54124450683594,48088700,APPLE,2023-06-26,181.2372848510742,0,0,1,183.75946649168125,178.8255544218987,174.60050027258745,1,57.04428598340038,1,-1.4099884033203125,31717200,0
66,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,187.32025146484375,50730800,APPLE,2023-06-27,181.866300201416,0,0,1,184.40688194134714,179.37359939241128,175.09931404483282,1,54.60749816425691,1,2.7899932861328125,82448000,1
67,187.92999267578125,189.89999389648438,187.60000610351562,189.25,188.50558471679688,51216800,APPLE,2023-06-28,182.4614501953125,0,0,1,185.15210062779252,179.96275973592003,175.62505014961573,1,65.07005398845763,1,1.19000244140625,133664800,1
68,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,188.84423828125,46347300,APPLE,2023-06-29,183.07602233886718,0,0,1,185.82339838296662,180.53575835174777,176.14344968418962,1,64.1632062591521,1,0.339996337890625,180012100,1
69,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,193.20701599121094,85069600,APPLE,2023-06-30,183.76729278564454,0,0,1,187.1658743117383,181.35325884461636,176.81260914721005,1,66.25181558976674,1,4.3800048828125,265081700,1
70,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,191.70297241210938,31458200,APPLE,2023-07-03,184.3405303955078,0,0,1,187.9908012390785,182.02098230058365,177.39654496151982,1,60.63654181453693,0,-1.5099945068359375,233623500,0
71,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,190.57740783691406,46920300,APPLE,2023-07-05,184.92572021484375,0,0,1,188.4610933477759,182.57300975454046,177.91344154486862,1,54.28427058842531,0,-1.1300048828125,186703200,0
72,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,191.05551147460938,45094300,APPLE,2023-07-06,185.55324172973633,0,0,1,188.93280573447288,183.1202679300288,178.428816836231,1,57.992399632685206,1,0.4799957275390625,231797500,1
73,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,189.92994689941406,46778000,APPLE,2023-07-07,186.19371185302734,0,0,1,189.11410412809855,183.55960205708593,178.8798415445911,1,50.0435088483485,0,-1.1300048828125,185019500,0
74,189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,187.86810302734375,59922200,APPLE,2023-07-10,186.5941307067871,0,0,1,188.88755847341585,183.8375698616187,179.232322387052,1,57.14907643097743,1,-2.0699920654296875,125097300,0
75,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,187.34017944335938,46638100,APPLE,2023-07-11,186.94872970581054,0,0,1,188.6062168315874,184.0635446733439,179.5502775657307,1,60.14553223561223,1,-0.529998779296875,78459200,0
76,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,189.02354431152344,60750200,APPLE,2023-07-12,187.24655380249024,0,0,1,188.68209455521213,184.38354465000066,179.9217782224285,1,67.35069411051643,1,1.69000244140625,139209400,1
77,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.79051208496094,41342300,APPLE,2023-07-13,187.60663223266602,0,0,1,188.88362501516644,184.73238125870776,180.3087873935082,1,60.13423652719139,1,0.769989013671875,180551700,1
78,190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,189.93992614746094,41573900,APPLE,2023-07-14,187.94230728149415,0,0,1,189.07567976649273,185.06835189669184,180.68647910934948,1,59.33774771976887,0,0.1500091552734375,222125600,1
79,191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,193.2269287109375,50520200,APPLE,2023-07-17,188.33973693847656,0,0,1,189.83045230184632,185.59471169115932,181.17826144666665,1,62.86250372905839,1,3.3000030517578125,272645800,1
80,193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,192.96795654296875,48353800,APPLE,2023-07-18,188.77850418090821,0,0,1,190.40090761841404,186.0704049074051,181.64060243083537,1,64.00728216954423,0,-0.260009765625,224292000,0
81,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,194.33258056640625,80507300,APPLE,2023-07-19,189.2810203552246,0,0,1,191.1157572453217,186.60344849830844,182.13832706360284,1,51.68377417419833,0,1.3700103759765625,304799300,1
82,195.08999633789062,196.47000122070312,192.5,193.1300048828125,192.37033081054688,59581200,APPLE,2023-07-20,189.7377166748047,0,0,1,191.3438615299081,186.97550542167866,182.53958211250261,1,54.004577058548804,1,-1.970001220703125,245218100,0
83,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,191.1850128173828,71917800,APPLE,2023-07-21,189.98374633789064,0,0,1,191.31497994581258,187.24708654398216,182.8786186107332,1,46.8750019104071,1,-1.19000244140625,173300300,0
84,193.41000366210938,194.91000366210938,192.25,192.75,191.99180603027344,45377800,APPLE,2023-07-24,190.28605270385742,0,0,1,191.43803923389635,187.5531974785816,183.23599850953872,1,47.83300742797269,0,0.80999755859375,218678100,1
85,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.85838317871094,37283200,APPLE,2023-07-25,190.70190963745117,0,0,1,191.69628358749898,187.89546752375125,183.6133469279376,1,45.70656104782167,1,0.8699951171875,255961300,1
86,193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.7349395751953,47471900,APPLE,2023-07-26,191.02264404296875,0,0,1,192.0669483125347,188.2722076561025,184.01027212979088,1,49.77130838631086,0,0.8800048828125,303433200,1
87,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,192.4599609375,47460200,APPLE,2023-07-27,191.2203628540039,0,0,1,192.13840515343747,188.5423852871604,184.34163247519126,1,54.56940253712552,0,-1.279998779296875,255973000,0
88,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,195.05970764160156,48291400,APPLE,2023-07-28,191.5311363220215,0,0,1,192.6695510603764,188.96285769712438,184.76194914838382,1,62.88862726941631,1,2.6100006103515625,304264400,1
89,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,195.67726135253906,38824100,APPLE,2023-07-31,191.6546485900879,0,0,1,193.2164074771332,189.39604502973177,185.1900006073703,1,55.65049924446683,0,0.6199951171875,343088500,1
90,196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,194.84056091308594,35175100,APPLE,2023-08-01,191.81152801513673,0,0,1,193.51170810185187,189.74730411898042,185.5684539526925,1,45.24072022036392,0,-0.839996337890625,307913400,0
91,195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,191.82249450683594,50389300,APPLE,2023-08-02,191.8737823486328,0,0,0,193.2045783573035,189.88118736980982,185.81371044501185,1,38.959425053337085,0,-3.029998779296875,257524100,0
92,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,190.41802978515625,61235200,APPLE,2023-08-03,191.84190826416017,0,0,0,192.6979331623676,189.91582236434832,185.99427198776263,1,57.04816749228702,1,-1.410003662109375,196288900,0
93,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,181.27415466308594,115799700,APPLE,2023-08-04,191.40911865234375,0,0,0,190.62088252613455,189.35829541587978,185.80916934757923,1,61.95473587360219,1,-9.17999267578125,80489200,0
94,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,178.146484375,97576100,APPLE,2023-08-07,190.92303771972655,0,0,0,188.35281013501918,188.6349527680811,185.50867189767416,1,59.412239278339975,1,-3.1399993896484375,-17086900,0
95,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,179.09274291992188,67823000,APPLE,2023-08-08,190.5106658935547,0,0,0,186.66916155045604,188.01932632626438,185.2570668397231,1,53.33512912755057,1,0.9499969482421875,50736100,1
96,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.4890899658203,60378500,APPLE,2023-08-09,189.93394317626954,0,0,0,185.0000576259768,187.33995623849378,184.9524402956485,1,63.17401814694359,0,-1.6100006103515625,-9642400,0
97,179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.26995849609375,54686900,APPLE,2023-08-10,189.30791549682618,0,0,0,183.59458505690714,186.69027896479056,184.65116649958753,0,62.83971221198135,1,-0.220001220703125,-64329300,0
98,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.32980346679688,51988100,APPLE,2023-08-11,188.67740936279296,0,0,0,182.45553385870528,186.08637731975872,184.36405422379184,0,67.45774634180346,0,-0.1800079345703125,-116317400,0
99,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.9954833984375,43675600,APPLE,2023-08-14,187.96583709716796,0,0,0,181.82643377502023,185.62890029257673,184.15352203456226,0,61.76956610427545,1,1.670013427734375,-72641800,1
100,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.9906768798828,43622600,APPLE,2023-08-15,187.16697311401367,0,0,0,180.9472052486316,185.0715955562739,183.87262614614346,0,59.12931413488621,0,-2.010009765625,-116264400,0
101,177.1300048828125,178.5399932861328,176.5,176.57000732421875,176.1129608154297,46964900,APPLE,2023-08-16,186.25599212646483,0,0,0,180.06825171532216,184.49361912138073,183.568325544939,0,57.36693277691743,1,-0.8799896240234375,-163229300,0
102,177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.54962158203125,66062900,APPLE,2023-08-17,185.31495666503906,0,0,0,178.883046236542,183.78755476400335,183.17543519345244,0,51.41495619666205,1,-2.57000732421875,-229292200,0
103,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,174.03834533691406,61114200,APPLE,2023-08-18,184.45762329101564,0,0,0,178.00219152751873,183.15857351064275,182.81711794417643,0,51.401346777732066,1,0.4900054931640625,-168178000,1
104,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.3848419189453,46311900,APPLE,2023-08-21,183.6272750854492,0,0,0,177.5263097805054,182.6570424402107,182.52565613926544,0,53.7514657307456,1,1.3499908447265625,-121866100,1
105,177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.771240234375,42084200,APPLE,2023-08-22,182.82291793823242,0,0,0,177.38902440848167,182.27731326564066,182.2999927704462,0,61.45409544139109,0,1.3899993896484375,-79781900,1
106,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,180.65118408203125,52722800,APPLE,2023-08-23,182.16873016357422,0,0,0,177.98214434912705,182.1724017054078,182.23533360619464,0,54.198902276355206,1,3.8899993896484375,-27059100,1
107,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,175.92344665527344,54945800,APPLE,2023-08-24,181.3419044494629,0,0,0,177.6078356775173,181.76924331507655,181.98780862772716,0,37.69976983897056,1,-4.739990234375,-82004900,0
108,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,178.14767456054688,51449600,APPLE,2023-08-25,180.49630279541014,0,0,0,177.70598820170449,181.53559371801015,181.83721513489655,0,30.36330073238291,0,2.2299957275390625,-30555300,1
109,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,179.7235870361328,43820700,APPLE,2023-08-28,179.69861907958983,0,0,1,178.0728243534187,181.41869006111483,181.75432775847443,0,38.87659876579869,1,1.5800018310546875,13265400,1
110,179.6999969482422,184.89999389648438,179.5,184.1199951171875,183.64341735839844,53003900,APPLE,2023-08-29,179.13876190185547,0,0,1,179.08565944523318,181.56222085448798,181.8284097035695,0,43.27853055153015,0,3.92999267578125,66269300,1
111,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,187.16427612304688,60813900,APPLE,2023-08-30,178.905850982666,0,0,1,180.5544988411993,181.92364377504018,182.03765936707842,0,48.79964353958795,0,3.529998779296875,127083200,1
