Open,High,Low,Close,Adj Close,Volume,company_name,EMA_10,EMA_20,EMA_30,EMA_40,EMA_50,buy_signal,sell_signal,signal_EMA
162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.02447509765625,68749800,APPLE,158.84952441670876,156.04813818691633,154.27432714329592,153.09677104604674,152.26831531861214,1,0,1
164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.28775024414062,56976200,APPLE,160.02011093078727,156.92810123998532,154.98487056915687,153.6914529581489,152.77888139412306,1,0,1
166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.75062561035156,46278300,APPLE,160.88020450888985,157.67310356097258,155.614919281492,154.23092479484168,153.24836155946537,1,0,1
164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.89053344726562,51511700,APPLE,161.2457188613218,158.17000164538146,156.08431374379998,154.65334472910624,153.62648594722225,1,0,1
162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.7857666015625,45390100,APPLE,161.70754572318373,158.70483640311298,156.58118167010727,155.09882872288458,154.02488911013756,1,0,1
161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.1697235107422,47716900,APPLE,161.60975986637618,158.93958755622052,156.87721662756758,155.39496993204835,154.305078694475,1,0,1
162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.94625854492188,47644200,APPLE,161.30730508065722,159.0354609837159,157.07521933191305,155.6169840107251,154.5263014337082,1,0,1
161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.24998474121094,50133100,APPLE,160.93324683712154,159.05589181776304,157.21552677767423,155.79420355855368,154.71154391635537,1,0,1
161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.68096923828125,68445600,APPLE,161.61465091005965,159.59161347686,157.69716822674565,156.22770432341844,155.1025017721172,1,0,1
164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.3328399658203,49386500,APPLE,162.10886710201612,160.043158856761,158.1252760808795,156.6230767937795,155.4644758189291,1,0,1
165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.3527374267578,41516200,APPLE,162.5168435246964,160.45359491104642,158.5270477806136,157.00013341002233,155.81303509766747,1,0,1
166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.58616638183594,49923000,APPLE,163.0749022259945,160.9424112415978,158.9824747871441,157.41896428669617,156.19629514802702,1,0,1
165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.74000549316406,47720200,APPLE,163.74128463820713,161.4945630750803,159.4829606391454,157.87364922359703,156.6097739850912,1,0,1
166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.76519775390625,52456400,APPLE,164.10926884106152,161.90129018734945,159.88826625945256,158.25860281044137,156.96881021131927,1,0,1
165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.14385986328125,58337300,APPLE,164.11555811782873,162.11486825172392,160.16282068550603,158.545688520336,157.25018470747463,1,0,1
165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.45220947265625,41949600,APPLE,164.17676745507006,162.337472177527,160.43955544596736,158.8338114936199,157.53261705120724,1,0,1
165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.90048217773438,48714100,APPLE,163.9447155864636,162.39109217754677,160.59832491253297,159.0321856733328,157.743121565973,1,0,1
163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.89053344726562,45498800,APPLE,163.7530461066094,162.4386580127581,160.74620933412862,159.2203977598661,157.9449808554355,1,0,1
165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.51585388183594,64902300,APPLE,164.43719297483239,162.92220047647982,161.18296059527103,159.62505415605975,158.320309209412,1,0,1
168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.77911376953125,55209200,APPLE,165.22663311932308,163.48000174248472,161.6730349936104,160.07159364939983,158.73045840784803,1,0,1
169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.68959045410156,52472900,APPLE,165.85626172564645,163.97615304835298,162.12571599106147,160.49198373743405,159.12101260574033,1,0,1
170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.6451416015625,48425700,APPLE,166.18151261217662,164.32558052961105,162.48180796593252,160.84091826739154,159.45529217420395,1,0,1
169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.56094360351562,65136000,APPLE,166.25050006514735,164.53847225093529,162.74497800706692,161.1199438935439,159.73394517143186,1,0,1
164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.9097442626953,81235400,APPLE,166.00672628288333,164.57383149015052,162.88464034613972,161.30481220423422,159.93691768481474,1,0,1
170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.64845275878906,113316400,APPLE,167.21431291486618,165.34284303954468,163.51456372760097,161.8581605239686,160.43540925634315,1,0,1
172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.57882690429688,55962800,APPLE,168.18967909476265,166.03198435999727,164.09935490029105,162.38111985959435,160.91162171312564,1,0,1
173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.85801696777344,45326900,APPLE,168.67483143531007,166.4916065131188,164.5353976143222,162.79462703560307,161.3016764289942,1,0,1
173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.6385040283203,53724500,APPLE,169.39549917949375,167.07702532409039,165.05817867328983,163.27481615719904,161.74625790347758,1,0,1
173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.82749938964844,49514700,APPLE,170.0194992177037,167.6246895208102,165.55942517111941,163.7408007051234,162.18081639313132,1,0,1
173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.8911895751953,45497800,APPLE,170.35980655542943,168.03102285932306,165.96792610041464,164.13838065000493,162.56161534144755,1,0,1
173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.39317321777344,37266700,APPLE,170.5476914031283,168.35122765536593,166.31794204347005,164.49227297038385,162.90795094444073,1,0,1
171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.39317321777344,42110300,APPLE,170.7014153694274,168.6409367565476,166.64537631277994,164.8289022507443,163.24070475908124,1,0,1
171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.01072692871094,57951600,APPLE,170.93947201656985,168.9618691538965,166.99152796542066,165.17923516186463,163.58462719710593,1,0,1
173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.36143493652344,65496700,APPLE,171.56164709292506,169.47611351414668,167.46700583452406,165.62714734599433,164.00724710845563,1,0,1
176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.4710235595703,55772400,APPLE,172.0906246323151,169.95181923275845,167.91887794581737,166.05855594177854,164.41759128300916,1,0,1
173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.51478576660156,43570900,APPLE,172.34956302036719,170.29114937883875,168.2799042568357,166.42227446981866,164.77434400785594,1,0,1
173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.8851776123047,50747300,APPLE,172.08331112799218,170.34772349631172,168.44798640880143,166.63997706213507,165.01398454136373,1,0,1
171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.1640625,45143500,APPLE,171.91617501381177,170.42547006809156,168.62321712436264,166.86066415666508,165.25516406915338,1,0,1
172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.30953979492188,56058300,APPLE,171.9876958831045,170.60490528017064,168.86104439343097,167.12646296828737,165.53180625447766,1,0,1
173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.7399444580078,54835000,APPLE,172.4881047149051,170.99871853520276,169.24032826856495,167.49785230924934,165.89290971343962,1,0,1
176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.6025848388672,55964400,APPLE,173.23619201017092,171.5324200879327,169.71531256342317,167.94198560337705,166.3128969732603,1,0,1
177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.55279541015625,99625300,APPLE,173.83921081016825,172.0105510710016,170.15644048901885,168.36202510614675,166.71446161784445,1,0,1
177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.38160705566406,68901800,APPLE,174.8469192184402,172.7125564028742,170.7516125255766,168.89956568905,167.21121241932755,1,0,1
181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.23822021484372,61945900,APPLE,175.82715576324085,173.42928628972845,171.36365173133578,169.4526707878692,167.7220754701321,1,0,1
182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.8736114501953,121946500,APPLE,176.3810567972326,173.94779344786815,171.84816526158477,169.91222886895827,168.15939060660517,1,0,1
179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.5050811767578,64848400,APPLE,176.76724304805535,174.38182085061956,172.27764370772496,170.33139239616798,168.56510396229743,1,0,1
178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,177.12054443359375,61944600,APPLE,176.83147966360778,174.6426516680457,172.59008891584554,170.6625705443351,168.90061143176004,1,0,1
177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,179.85972595214844,50214900,APPLE,177.3820698978879,175.13951588557927,173.05909775689736,171.1112122715455,169.33038062863804,1,0,1
181.5,182.22999572753903,180.6300048828125,180.9600067138672,180.24819946289065,48870700,APPLE,177.903184364252,175.62605717865657,173.52291077018725,171.55691896380623,169.75853038684403,1,0,1
181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,183.0670623779297,54274900,APPLE,178.84207127582977,176.3347243404921,174.13866248681583,172.11838937425125,170.28043360218072,1,0,1
182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859372,182.5889434814453,54929100,APPLE,179.52332076775986,176.93036425867814,174.6838419058242,172.62914811118756,170.76312026411267,1,0,1
183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,183.22642517089844,57462900,APPLE,180.1966124774214,177.52998910746103,175.23497631002255,173.1460884555637,171.25187731928074,1,0,1
183.9600067138672,186.5200042724609,183.77999877929688,186.00999450683597,185.27833557128903,65433200,APPLE,181.12056213085185,178.26792686592086,175.88293497203975,173.73790538803812,171.80193450563402,1,0,1
186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,184.19261169433597,101235600,APPLE,181.67911659693985,178.83218256386513,176.41904314767177,174.24789106151604,172.2878434149949,1,0,1
184.41000366210935,186.1000061035156,184.41000366210935,185.00999450683597,184.28225708007807,49799100,APPLE,182.15241486660133,179.35123727969494,176.92634727234315,174.73737233071418,172.75821257833152,1,0,1
184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,183.2364044189453,49515700,APPLE,182.3495038761184,179.7212531977188,177.3334477334143,175.1519592618474,173.16912206227718,1,0,1
183.7400054931641,187.0500030517578,183.6699981689453,187.0,186.2644195556641,51245300,APPLE,183.06130672694488,180.3444118984755,177.90963946388203,175.69403049569212,173.68266314044922,1,0,1
185.5500030517578,187.55999755859372,185.00999450683597,186.67999267578125,185.9456787109375,53079300,APPLE,183.58573799676168,180.87786588061473,178.42809360885335,176.19411089643577,174.16356571184093,1,0,1
186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,184.54124450683597,48088700,APPLE,183.75946645313883,181.22675908311197,178.82249044098126,176.60128814572357,174.5705335077231,1,0,1
185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859372,187.32025146484372,50730800,APPLE,184.40688190981243,181.80709169089596,179.37073308768205,177.12416440519283,175.07052244721802,1,0,1
187.92999267578125,189.8999938964844,187.6000061035156,189.25,188.50558471679688,51216800,APPLE,185.1521006019914,182.44504340764843,179.96007835407656,177.6793556399052,175.59738763426034,1,0,1
189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,188.84423828125,46347300,APPLE,185.82339836185662,183.05449053846763,180.5332499622813,178.2239840614342,176.11687197335797,1,0,1
191.6300048828125,194.47999572753903,191.25999450683597,193.97000122070312,193.2070159912109,85069600,APPLE,187.16587429446648,184.02139772444318,181.35091228672837,178.95486366776476,176.78707369954827,1,0,1
193.77999877929688,193.8800048828125,191.75999450683597,192.4600067138672,191.70297241210935,31458200,APPLE,187.99080122494698,184.75297626612567,182.01878713352716,179.5767226309035,177.37201090396243,1,0,1
191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,190.5774078369141,46920300,APPLE,188.46109333621374,185.3076840347722,182.57095621116503,180.1133414214406,177.88986960721545,1,0,1
189.83999633789065,192.0200042724609,189.1999969482422,191.80999755859372,191.05551147460935,45094300,APPLE,188.93280572501294,185.85509617189956,183.11834687332274,180.64710581427806,178.40616928828973,1,0,1
191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,189.9299468994141,46778000,APPLE,189.11410412035858,186.24317719356762,183.55780493952219,181.09992733062617,178.8580821357848,1,0,1
189.25999450683597,189.9900054931641,187.0399932861328,188.6100006103516,187.86810302734372,59922200,APPLE,188.88755846708315,186.3979320348796,183.83588868712357,181.43008224266117,179.21141628839496,1,0,1
189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,187.34017944335935,46638100,APPLE,188.60621682640607,186.48766988330624,184.06197196171942,181.71837966708546,179.53019131407981,1,0,1
189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,189.02354431152344,60750200,APPLE,188.68209455097286,186.72918173361262,184.38207340364227,182.07472916193606,179.90247966692073,1,0,1
190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.7905120849609,41342300,APPLE,188.88362501169794,187.0207370051696,184.73100493146927,182.45110881671775,180.29024564409877,1,0,1
190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,189.9399261474609,41573900,APPLE,189.07567976365482,187.29875501872115,185.06706436475906,182.81641697919304,180.6686644873679,1,0,1
191.8999938964844,194.32000732421875,191.80999755859372,193.9900054931641,193.2269287109375,50520200,APPLE,189.83045229952438,187.8633429894084,185.59350722580282,183.32424681976593,181.1611454373118,1,0,1
193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,192.96795654296875,48353800,APPLE,190.40090761651425,188.34949666117606,186.06927814949097,183.7946716843124,181.62415763753364,1,0,1
193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,194.33258056640625,80507300,APPLE,191.11575724376732,188.9193141759599,186.60239443445326,184.30871602002426,182.12252716415608,1,0,1
195.08999633789065,196.47000122070312,192.5,193.1300048828125,192.37033081054688,59581200,APPLE,191.3438615286363,189.24798242687294,186.97451936194318,184.70196552200096,182.5244018169557,1,0,1
194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,191.1850128173828,71917800,APPLE,191.314979944772,189.4324615116834,187.2461641010038,185.01821173153175,182.86403362089402,1,0,1
193.41000366210935,194.91000366210935,192.25,192.75,191.99180603027344,45377800,APPLE,191.43803923304498,189.676208608692,187.55233454805347,185.35838706317767,183.22198548008538,1,0,1
193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.8583831787109,37283200,APPLE,191.6962835868024,189.9792728534557,187.8946602661604,185.72424053222807,183.5998834290511,1,0,1
193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.7349395751953,47471900,APPLE,192.06694831196472,190.3369553983833,188.27145247964654,186.11500633920207,183.99733661125285,1,0,1
196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,192.4599609375,47460200,APPLE,192.13840515297113,190.5391464021087,188.54167883176615,186.42451631960682,184.32920423189,1,0,1
194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,195.0597076416016,48291400,APPLE,192.66955105999483,190.96967604396517,188.96219681949748,186.84574516458218,184.75000828717282,1,0,1
196.05999755859372,196.4900054931641,195.25999450683597,196.4499969482422,195.67726135253903,38824100,APPLE,193.21640747682102,191.4180175019246,189.39542678937113,187.2765508322874,185.1785280152264,1,0,1
196.2400054931641,196.72999572753903,195.27999877929688,195.6100006103516,194.84056091308597,35175100,APPLE,193.51170810159647,191.7439740172733,189.74672576509468,187.64552693378974,185.55743126612285,1,0,1
195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,191.82249450683597,50389300,APPLE,193.20457835709456,191.7514521591364,189.880646329078,187.84928144954807,185.80312002066063,1,0,1
191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,190.41802978515625,61235200,APPLE,192.69793316219668,191.62445955209066,189.91531622947014,187.974586246407,185.98409687417026,1,0,1
185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,181.27415466308597,115799700,APPLE,190.62088252599472,190.63871622932828,189.35782193486472,187.64773592526936,185.79939325804932,1,0,1
182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,178.146484375,97576100,APPLE,188.35281013490476,189.44897986224942,188.63450983422828,187.18426023989036,185.49927918420425,1,0,1
179.69000244140625,180.2700042724609,177.5800018310547,179.8000030517578,179.09274291992188,67823000,APPLE,186.66916155036242,188.46267158202775,188.01891196878918,186.78955207794067,185.2480424679579,1,0,1
180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.4890899658203,60378500,APPLE,185.0000576259002,187.41756857096038,187.33956861375893,186.33587099930065,184.94376982081525,1,0,1
179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.26995849609375,54686900,APPLE,183.59458505684447,186.45112951621118,186.6899163481031,185.89363136499787,184.6428360433752,0,1,0
177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.32980346679688,51988100,APPLE,182.45553385865398,185.58243179721933,186.08603809769627,185.4758836626466,184.35605045213686,0,1,0
177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.9954833984375,43675600,APPLE,181.82643377497823,184.95510337828773,185.6285829558086,185.15976657658763,184.1458321363055,0,1,0
178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.9906768798828,43622600,APPLE,180.94720524859721,184.19658656891585,185.0712986928457,184.76127439626055,183.8652378125242,0,1,0
177.1300048828125,178.5399932861328,176.5,176.57000732421875,176.1129608154297,46964900,APPLE,180.06825171529402,183.42671744953623,184.49334141043175,184.33940544109805,183.56122694989307,0,1,0
177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.54962158203125,66062900,APPLE,178.88304623651896,182.486041652631,183.78729496988979,183.81307452114356,183.1686149746828,0,1,0
172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,174.03834533691406,61114200,APPLE,178.0021915274999,181.68149914637223,183.15833047743973,183.33625846337625,182.8105651849664,0,1,0
175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.3848419189453,46311900,APPLE,177.52630978048995,181.0818175056649,182.65681508656914,182.94838448559912,182.51936035100482,0,1,0
177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.771240234375,42084200,APPLE,177.38902440846906,180.67128633697064,182.27710057997598,182.6470603757833,182.29394387584287,0,1,0
178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,180.65118408203125,52722800,APPLE,177.9821443491167,180.6693718365002,182.1722027413989,182.54970055657586,182.22952192314438,0,1,0
180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,175.92344665527344,54945800,APPLE,177.60783567750883,180.21737896209765,181.76905718745536,182.22646865895135,181.98222485381612,0,1,0
177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,178.14767456054688,51449600,APPLE,177.70598820169755,180.02026425718805,181.53541959862258,182.0275030931755,181.83185033251144,0,1,0
180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,179.7235870361328,43820700,APPLE,178.07282435341307,179.99200928375421,181.41852717523614,181.91511694405148,181.74917334049658,0,1,0
179.6999969482422,184.8999938964844,179.5,184.1199951171875,183.64341735839844,53003900,APPLE,179.08565944522857,180.33976243372032,181.56206847737565,181.99942428133667,181.82345741963,0,1,0
184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,187.16427612304688,60813900,APPLE,180.55449884119554,180.9897161184181,181.92350122870928,182.2513682736152,182.0329012903522,0,1,0
187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,187.3837127685547,60794500,APPLE,181.79617410071538,181.59866818033586,182.27577294095738,182.50172654166104,182.24273703459545,0,1,0
189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,188.9696044921875,45732600,APPLE,183.10043417189212,182.30066211479792,182.70763304103676,182.81723278315013,182.5065357584226,1,0,1
188.27999877929688,189.97999572753903,187.6100006103516,189.6999969482422,189.2089691162109,45280000,APPLE,184.21107688904095,182.95859611493248,183.12707407814477,183.129024799397,182.76937628225744,1,0,1
188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210935,182.43655395507807,81755800,APPLE,183.88843635559317,182.90887781399397,183.08252439278561,183.09524573382046,182.75632442628964,1,0,1
175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,177.10040283203125,112488800,APPLE,182.65424844221826,182.3556897204737,182.69658106628535,182.80281437275758,182.53452357945596,1,0,1
178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,177.71878051757812,65551300,APPLE,181.75689063773822,181.9140793201979,182.37543264378812,182.5548127212854,182.34567091036274,0,1,0
180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,178.89573669433594,58953100,APPLE,181.23668082984688,181.62661811773486,182.15093613092023,182.37632120777567,182.21037937247934,0,1,0
179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,175.84365844726562,90370200,APPLE,180.2561313057412,181.07586005388066,181.7440149900393,182.05765473165323,181.9607040420788,0,1,0
176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,173.75906372070312,84267900,APPLE,179.07484629027974,180.37902230786375,181.22885684363052,181.6528454140459,181.63907108829935,0,1,0
174.0,176.10000610351562,173.5800018310547,175.74000549316406,175.28512573242188,60895800,APPLE,178.38580618885103,179.8938893006788,180.84539032032674,181.34222494177155,181.3898967606179,0,1,0
176.47999572753906,176.5,173.82000732421875,175.00999450683594,174.55697631835938,109205100,APPLE,177.6896553033071,179.38561187379125,180.43968619116757,181.0112372040441,181.1219390962156,0,1,0
176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,177.50933837890625,67257600,APPLE,177.6568704079615,179.20691915999268,180.25063149360233,180.84041287111054,180.98026847985057,0,1,0
177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,178.6064910888672,51826900,APPLE,177.8295287135807,179.14973553417119,180.1445579191033,180.73144107685476,180.88717917040023,0,1,0
179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,175.03575134277344,58436200,APPLE,177.3215691916157,178.75792751594284,179.81495749482397,180.45360255324104,180.6577114124541,0,1,0
