Date,Open,High,Low,Close,Adj Close,Volume,company_name,RSI,buy_signal,sell_signal,signal
6/6/2023,179.9700012,180.1199951,177.4299927,179.2100067,178.5050812,64848400,APPLE,60.06322721,0,0,0
6/7/2023,178.4400024,181.2100067,177.3200073,177.8200073,177.1205444,61944600,APPLE,60.57558536,0,0,0
6/8/2023,177.8999939,180.8399963,177.4600067,180.5700073,179.859726,50214900,APPLE,62.93227621,0,0,0
6/9/2023,181.5,182.2299957,180.6300049,180.9600067,180.2481995,48870700,APPLE,69.48751876,0,0,0
6/12/2023,181.2700043,183.8899994,180.9700012,183.7899933,183.0670624,54274900,APPLE,69.62664729,0,0,0
6/13/2023,182.8000031,184.1499939,182.4400024,183.3099976,182.5889435,54929100,APPLE,67.13930498,0,0,0
6/14/2023,183.3699951,184.3899994,182.0200043,183.9499969,183.2264252,57462900,APPLE,72.30201939,0,-1,0
6/15/2023,183.9600067,186.5200043,183.7799988,186.0099945,185.2783356,65433200,APPLE,61.3693886,0,0,0
6/16/2023,186.7299957,186.9900055,184.2700043,184.9199982,184.1926117,101235600,APPLE,59.19641391,0,0,0
6/20/2023,184.4100037,186.1000061,184.4100037,185.0099945,184.2822571,49799100,APPLE,59.5419829,0,0,0
6/21/2023,184.8999939,185.4100037,182.5899963,183.9600067,183.2364044,49515700,APPLE,64.52755278,0,0,0
6/22/2023,183.7400055,187.0500031,183.6699982,187,186.2644196,51245300,APPLE,60.26678221,0,0,0
6/23/2023,185.5500031,187.5599976,185.0099945,186.6799927,185.9456787,53079300,APPLE,53.95095327,0,0,0
6/26/2023,186.8300018,188.0500031,185.2299957,185.2700043,184.5412445,48088700,APPLE,54.89895917,0,0,0
6/27/2023,185.8899994,188.3899994,185.6699982,188.0599976,187.3202515,50730800,APPLE,68.60408862,0,0,0
6/28/2023,187.9299927,189.8999939,187.6000061,189.25,188.5055847,51216800,APPLE,59.54998896,0,0,0
6/29/2023,189.0800018,190.0700073,188.9400024,189.5899963,188.8442383,46347300,APPLE,66.69881434,0,0,0
6/30/2023,191.6300049,194.4799957,191.2599945,193.9700012,193.207016,85069600,APPLE,60.2817077,0,0,0
7/3/2023,193.7799988,193.8800049,191.7599945,192.4600067,191.7029724,31458200,APPLE,60.43772745,0,0,0
7/5/2023,191.5700073,192.9799957,190.6199951,191.3300018,190.5774078,46920300,APPLE,54.94899198,0,0,0
7/6/2023,189.8399963,192.0200043,189.1999969,191.8099976,191.0555115,45094300,APPLE,56.56665503,0,0,0
7/7/2023,191.4100037,192.6699982,190.2400055,190.6799927,189.9299469,46778000,APPLE,53.83895526,0,0,0
7/10/2023,189.2599945,189.9900055,187.0399933,188.6100006,187.868103,59922200,APPLE,56.60212119,0,0,0
7/11/2023,189.1600037,189.3000031,186.6000061,188.0800018,187.3401794,46638100,APPLE,62.54730293,0,0,0
7/12/2023,189.6799927,191.6999969,188.4700012,189.7700043,189.0235443,60750200,APPLE,59.44472419,0,0,0
7/13/2023,190.5,191.1900024,189.7799988,190.5399933,189.7905121,41342300,APPLE,62.42451217,0,0,0
7/14/2023,190.2299957,191.1799927,189.6300049,190.6900024,189.9399261,41573900,APPLE,65.08475102,0,0,0
7/17/2023,191.8999939,194.3200073,191.8099976,193.9900055,193.2269287,50520200,APPLE,59.34462938,0,0,0
7/18/2023,193.3500061,194.3300018,192.4199982,193.7299957,192.9679565,48353800,APPLE,64.41608634,0,0,0
7/19/2023,193.1000061,198.2299957,192.6499939,195.1000061,194.3325806,80507300,APPLE,53.93431315,0,0,0
7/20/2023,195.0899963,196.4700012,192.5,193.1300049,192.3703308,59581200,APPLE,49.2424223,0,0,0
7/21/2023,194.1000061,194.9700012,191.2299957,191.9400024,191.1850128,71917800,APPLE,47.13940472,0,0,0
7/24/2023,193.4100037,194.9100037,192.25,192.75,191.991806,45377800,APPLE,47.4989971,0,0,0
7/25/2023,193.3300018,194.4400024,192.9199982,193.6199951,192.8583832,37283200,APPLE,49.56157229,0,0,0
7/26/2023,193.6699982,195.6399994,193.3200073,194.5,193.7349396,47471900,APPLE,46.61953274,0,0,0
7/27/2023,196.0200043,197.1999969,192.5500031,193.2200012,192.4599609,47460200,APPLE,60.60988004,0,0,0
7/28/2023,194.6699982,196.6300049,194.1399994,195.8300018,195.0597076,48291400,APPLE,60.31144397,0,0,0
7/31/2023,196.0599976,196.4900055,195.2599945,196.4499969,195.6772614,38824100,APPLE,51.87526484,0,0,0
8/1/2023,196.2400055,196.7299957,195.2799988,195.6100006,194.8405609,35175100,APPLE,37.15730415,0,0,0
8/2/2023,195.0399933,195.1799927,191.8500061,192.5800018,191.8224945,50389300,APPLE,37.99418095,0,0,0
8/3/2023,191.5700073,192.3699951,190.6900024,191.1699982,190.4180298,61235200,APPLE,58.95146547,0,0,0
8/4/2023,185.5200043,187.3800049,181.9199982,181.9900055,181.2741547,115799700,APPLE,63.22908708,0,0,0
8/7/2023,182.1300049,183.1300049,177.3500061,178.8500061,178.1464844,97576100,APPLE,56.4983046,0,0,0
8/8/2023,179.6900024,180.2700043,177.5800018,179.8000031,179.0927429,67823000,APPLE,62.35515968,0,0,0
8/9/2023,180.8699951,180.9299927,177.0099945,178.1900024,177.48909,60378500,APPLE,63.12884044,0,0,0
8/10/2023,179.4799957,180.75,177.6000061,177.9700012,177.2699585,54686900,APPLE,65.2298082,0,0,0
8/11/2023,177.3200073,178.6199951,176.5500031,177.7899933,177.3298035,51988100,APPLE,67.1360264,0,0,0
8/14/2023,177.9700012,179.6900024,177.3099976,179.4600067,178.9954834,43675600,APPLE,63.48443581,0,0,0
8/15/2023,178.8800049,179.4799957,177.0500031,177.4499969,176.9906769,43622600,APPLE,59.02118391,0,0,0
8/16/2023,177.1300049,178.5399933,176.5,176.5700073,176.1129608,46964900,APPLE,52.53362572,0,0,0
8/17/2023,177.1399994,177.5099945,173.4799957,174,173.5496216,66062900,APPLE,49.32789034,0,0,0
8/18/2023,172.3000031,175.1000061,171.9600067,174.4900055,174.0383453,61114200,APPLE,54.43750776,0,0,0
8/21/2023,175.0700073,176.1300049,173.7400055,175.8399963,175.3848419,46311900,APPLE,59.85639592,0,0,0
8/22/2023,177.0599976,177.6799927,176.25,177.2299957,176.7712402,42084200,APPLE,60.58956368,0,0,0
8/23/2023,178.5200043,181.5500031,178.3300018,181.1199951,180.6511841,52722800,APPLE,34.04866443,0,0,0
8/24/2023,180.6699982,181.1000061,176.0099945,176.3800049,175.9234467,54945800,APPLE,30.52171161,0,0,0
8/25/2023,177.3800049,179.1499939,175.8200073,178.6100006,178.1476746,51449600,APPLE,33.6851986,0,0,0
8/28/2023,180.0899963,180.5899963,178.5500031,180.1900024,179.723587,43820700,APPLE,42.83624753,0,0,0
8/29/2023,179.6999969,184.8999939,179.5,184.1199951,183.6434174,53003900,APPLE,41.26191782,0,0,0
8/30/2023,184.9400024,187.8500061,184.7400055,187.6499939,187.1642761,60813900,APPLE,49.12124505,0,0,0
8/31/2023,187.8399963,189.1199951,187.4799957,187.8699951,187.3837128,60794500,APPLE,44.08495119,0,0,0
9/1/2023,189.4900055,189.9199982,188.2799988,189.4600067,188.9696045,45732600,APPLE,48.92820345,0,0,0
9/5/2023,188.2799988,189.9799957,187.6100006,189.6999969,189.2089691,45280000,APPLE,50.80688234,0,0,0
9/6/2023,188.3999939,188.8500061,181.4700012,182.9100037,182.436554,81755800,APPLE,59.98971193,0,0,0
9/7/2023,175.1799927,178.2100067,173.5399933,177.5599976,177.1004028,112488800,APPLE,63.19115616,0,0,0
9/8/2023,178.3500061,180.2400055,177.7899933,178.1799927,177.7187805,65551300,APPLE,68.79467795,0,0,0
9/11/2023,180.0700073,180.3000031,177.3399963,179.3600006,178.8957367,58953100,APPLE,64.63924566,0,0,0
9/12/2023,179.4900055,180.1300049,174.8200073,176.3000031,175.8436584,90370200,APPLE,67.8121335,0,0,0
9/13/2023,176.5099945,177.3000031,173.9799957,174.2100067,173.7590637,84267900,APPLE,78.44522206,0,-1,0
9/14/2023,174,176.1000061,173.5800018,175.7400055,175.2851257,60895800,APPLE,63.95303282,0,0,0
9/15/2023,176.4799957,176.5,173.8200073,175.0099945,174.5569763,109205100,APPLE,63.23527328,0,0,0
9/18/2023,176.4799957,179.3800049,176.1699982,177.9700012,177.5093384,67257600,APPLE,55.14761514,0,0,0
9/19/2023,177.5200043,179.6300049,177.1300049,179.0700073,178.6064911,51826900,APPLE,50.38459056,0,0,0
9/20/2023,179.2599945,179.6999969,175.3999939,175.4900055,175.0357513,58436200,APPLE,36.27453251,0,0,0
9/21/2023,174.5500031,176.3000031,173.8600006,173.9299927,173.4797974,63047900,APPLE,35.81338116,0,0,0
9/22/2023,174.6699982,177.0800018,174.0500031,174.7899933,174.3375549,56725400,APPLE,40.91461098,0,0,0
9/25/2023,174.1999969,176.9700012,174.1499939,176.0800018,175.6242218,46172700,APPLE,37.11540513,0,0,0
9/26/2023,174.8200073,175.1999969,171.6600037,171.9600067,171.5148926,64588900,APPLE,32.49780579,0,0,0
9/27/2023,172.6199951,173.0399933,169.0500031,170.4299927,169.9888306,66921800,APPLE,31.73281643,0,0,0
9/28/2023,169.3399963,172.0299988,167.6199951,170.6900024,170.2481842,56294400,APPLE,23.1879509,1,0,1
9/29/2023,172.0200043,173.0700073,170.3399963,171.2100067,170.7668304,51814200,APPLE,30.55834905,0,0,0
10/2/2023,171.2200012,174.3000031,170.9299927,173.75,173.3002625,52164500,APPLE,17.93567107,1,0,1
10/3/2023,172.2599945,173.6300049,170.8200073,172.3999939,171.9537506,49594600,APPLE,23.58379749,1,0,1
10/4/2023,171.0899963,174.2100067,170.9700012,173.6600037,173.210495,53020300,APPLE,26.14877787,1,0,1
10/5/2023,173.7899933,175.4499969,172.6799927,174.9100037,174.4572601,48527900,APPLE,31.12438853,0,0,0
10/6/2023,173.8000031,177.9900055,173.1799927,177.4900055,177.0305939,57224100,APPLE,34.27324121,0,0,0
10/9/2023,176.8099976,179.0500031,175.8000031,178.9900055,178.5267029,42390800,APPLE,39.86746628,0,0,0
10/10/2023,178.1000061,179.7200012,177.9499969,178.3899994,177.9282532,43698000,APPLE,54.98802314,0,0,0
10/11/2023,178.1999969,179.8500061,177.6000061,179.8000031,179.3345947,47551100,APPLE,56.33136885,0,0,0
10/12/2023,180.0700073,182.3399963,179.0399933,180.7100067,180.2422485,56743100,APPLE,47.1250781,0,0,0
10/13/2023,181.4199982,181.9299927,178.1399994,178.8500061,178.3870544,51427100,APPLE,64.15336345,0,0,0
10/16/2023,176.75,179.0800018,176.5099945,178.7200012,178.2574005,52517000,APPLE,61.30092787,0,0,0
10/17/2023,176.6499939,178.4199982,174.8000031,177.1499939,176.691452,57549400,APPLE,53.89069737,0,0,0
10/18/2023,175.5800018,177.5800018,175.1100006,175.8399963,175.3848419,54764400,APPLE,52.39161121,0,0,0
10/19/2023,176.0399933,177.8399963,175.1900024,175.4600067,175.0058441,59302900,APPLE,42.24230176,0,0,0
10/20/2023,175.3099976,175.4199982,172.6399994,172.8800049,172.4325104,64189300,APPLE,53.78600022,0,0,0
10/23/2023,170.9100037,174.0099945,169.9299927,173,172.5522003,55980100,APPLE,53.24728826,0,0,0
10/24/2023,173.0500031,173.6699982,171.4499969,173.4400024,172.9910583,43816600,APPLE,42.42122809,0,0,0
10/25/2023,171.8800049,173.0599976,170.6499939,171.1000061,170.657135,57157000,APPLE,36.00267092,0,0,0
10/26/2023,170.3699951,171.3800049,165.6699982,166.8899994,166.4580231,70625300,APPLE,49.31290091,0,0,0
10/27/2023,166.9100037,168.9600067,166.8300018,168.2200012,167.7845764,58499100,APPLE,53.88315711,0,0,0
10/30/2023,169.0200043,171.1699982,168.8699951,170.2899933,169.8491974,51131000,APPLE,51.59009927,0,0,0
10/31/2023,169.3500061,170.8999939,167.8999939,170.7700043,170.3279724,44846000,APPLE,55.42644469,0,0,0
11/1/2023,171,174.2299957,170.1199951,173.9700012,173.5196838,56934900,APPLE,59.96151892,0,0,0
11/2/2023,175.5200043,177.7799988,175.4600067,177.5700073,177.1103821,77334800,APPLE,57.69133628,0,0,0
11/3/2023,174.2400055,176.8200073,173.3500061,176.6499939,176.192749,79763700,APPLE,60.49759787,0,0,0
11/6/2023,176.3800049,179.4299927,176.2100067,179.2299957,178.7660675,63841300,APPLE,68.68273441,0,0,0
11/7/2023,179.1799927,182.4400024,178.9700012,181.8200073,181.3493652,70530000,APPLE,67.36923088,0,0,0
11/8/2023,182.3500061,183.4499969,181.5899963,182.8899994,182.4165955,49340300,APPLE,70.50226672,0,-1,0
11/9/2023,182.9600067,184.1199951,181.8099976,182.4100037,181.9378357,53763500,APPLE,71.68367516,0,-1,0
11/10/2023,183.9700012,186.5700073,183.5299988,186.3999939,186.1624451,66133400,APPLE,68.37830685,0,0,0
11/13/2023,185.8200073,186.0299988,184.2100067,184.8000031,184.5644989,43627500,APPLE,85.67670107,0,-1,0
11/14/2023,187.6999969,188.1100006,186.3000031,187.4400024,187.2011261,60108400,APPLE,83.76677392,0,-1,0
11/15/2023,187.8500061,189.5,187.7799988,188.0099945,187.7703857,53790500,APPLE,77.74916951,0,-1,0
11/16/2023,189.5700073,190.9600067,188.6499939,189.7100067,189.4682465,54412900,APPLE,75.376455,0,-1,0
11/17/2023,190.25,190.3800049,188.5700073,189.6900024,189.4482574,50922700,APPLE,75.9347672,0,-1,0
11/20/2023,189.8899994,191.9100037,189.8800049,191.4499969,191.2060089,46505100,APPLE,64.70585557,0,0,0
11/21/2023,191.4100037,191.5200043,189.7400055,190.6399994,190.397049,38134500,APPLE,67.14283725,0,0,0
11/22/2023,191.4900055,192.9299927,190.8300018,191.3099976,191.0661926,39617700,APPLE,66.47771324,0,0,0
11/24/2023,190.8699951,190.8999939,189.25,189.9700012,189.7279053,24048300,APPLE,66.2728804,0,0,0
11/27/2023,189.9199982,190.6699982,188.8999939,189.7899933,189.5481262,40552600,APPLE,59.69476962,0,0,0
11/28/2023,189.7799988,191.0800018,189.3999939,190.3999939,190.1573486,38415400,APPLE,59.48122848,0,0,0
11/29/2023,190.8999939,192.0899963,188.9700012,189.3699951,189.1286621,43014200,APPLE,63.00328306,0,0,0
11/30/2023,189.8399963,190.3200073,188.1900024,189.9499969,189.7079163,48794400,APPLE,59.08851844,0,0,0
12/1/2023,190.3300018,191.5599976,189.2299957,191.2400055,190.9962921,45679300,APPLE,55.53913562,0,0,0
12/4/2023,189.9799957,190.0500031,187.4499969,189.4299927,189.1885834,43389500,APPLE,52.82131699,0,0,0
12/5/2023,190.2100067,194.3999939,190.1799927,193.4199982,193.1735077,66628400,APPLE,53.49207836,0,0,0
12/6/2023,194.4499969,194.7599945,192.1100006,192.3200073,192.0749207,41089700,APPLE,59.69362674,0,0,0
12/7/2023,193.6300049,195,193.5899963,194.2700043,194.0224304,47477700,APPLE,55.87002541,0,0,0
12/8/2023,194.1999969,195.9900055,193.6699982,195.7100067,195.4605865,53377300,APPLE,49.38961022,0,0,0
12/11/2023,193.1100006,193.4900055,191.4199982,193.1799927,192.9338074,60943700,APPLE,59.41114886,0,0,0
12/12/2023,193.0800018,194.7200012,191.7200012,194.7100067,194.4618683,52696900,APPLE,56.06144162,0,0,0
12/13/2023,195.0899963,198,194.8500061,197.9600067,197.7077179,70404200,APPLE,51.79323044,0,0,0
12/14/2023,198.0200043,199.6199951,196.1600037,198.1100006,197.8575287,66831600,APPLE,55.45810192,0,0,0
12/15/2023,197.5299988,198.3999939,197,197.5700073,197.318222,128256700,APPLE,64.71572866,0,0,0
12/18/2023,196.0899963,196.6300049,194.3899994,195.8899994,195.6403503,55751900,APPLE,65.90032889,0,0,0
12/19/2023,196.1600037,196.9499969,195.8899994,196.9400024,196.6890259,40714100,APPLE,62.09384912,0,0,0
12/20/2023,196.8999939,197.6799927,194.8300018,194.8300018,194.5817108,52242800,APPLE,63.24385791,0,0,0
12/21/2023,196.1000061,197.0800018,193.5,194.6799927,194.4318848,46482500,APPLE,67.91979007,0,0,0
12/22/2023,195.1799927,195.4100037,192.9700012,193.6000061,193.3532867,37122800,APPLE,64.90186602,0,0,0
12/26/2023,193.6100006,193.8899994,192.8300018,193.0500031,192.8039856,28919300,APPLE,72.47703211,0,-1,0
12/27/2023,192.4900055,193.5,191.0899963,193.1499939,192.9038391,48087700,APPLE,68.78610728,0,0,0
12/28/2023,194.1399994,194.6600037,193.1699982,193.5800018,193.3332977,34049900,APPLE,62.41757542,0,0,0
12/29/2023,193.8999939,194.3999939,191.7299957,192.5299988,192.2846375,42628800,APPLE,60.81366427,0,0,0
1/2/2024,187.1499939,188.4400024,183.8899994,185.6399994,185.4034119,82488700,APPLE,52.66847359,0,0,0
1/3/2024,184.2200012,185.8800049,183.4299927,184.25,184.0151978,58414500,APPLE,39.87675776,0,0,0
1/4/2024,182.1499939,183.0899963,180.8800049,181.9100037,181.6781769,71983600,APPLE,44.64112636,0,0,0
1/5/2024,181.9900055,182.7599945,180.1699982,181.1799927,180.9490967,62303300,APPLE,47.99077567,0,0,0
1/8/2024,182.0899963,185.6000061,181.5,185.5599976,185.3235168,59144500,APPLE,43.18867001,0,0,0
1/9/2024,183.9199982,185.1499939,182.7299957,185.1399994,184.9040527,42841800,APPLE,49.86301923,0,0,0
1/10/2024,184.3500061,186.3999939,183.9199982,186.1900024,185.952713,46792900,APPLE,57.05719233,0,0,0
1/11/2024,186.5399933,187.0500031,183.6199951,185.5899963,185.3534851,49128400,APPLE,51.90058284,0,0,0
1/12/2024,186.0599976,186.7400055,185.1900024,185.9199982,185.6830597,40444700,APPLE,49.39704378,0,0,0
1/16/2024,182.1600037,184.2599945,180.9299927,183.6300049,183.3959808,65603000,APPLE,46.30435201,0,0,0
1/17/2024,181.2700043,182.9299927,180.3000031,182.6799927,182.4471893,47317400,APPLE,50.32363239,0,0,0
1/18/2024,186.0899963,189.1399994,185.8300018,188.6300049,188.3896179,78005800,APPLE,53.69531396,0,0,0
1/19/2024,189.3300018,191.9499969,188.8200073,191.5599976,191.3158722,68741000,APPLE,55.53822441,0,0,0
1/22/2024,192.3000031,195.3300018,192.2599945,193.8899994,193.6428986,60133900,APPLE,62.24371532,0,0,0
1/23/2024,195.0200043,195.75,193.8300018,195.1799927,194.9312592,42355600,APPLE,67.31247248,0,0,0
1/24/2024,195.4199982,196.3800049,194.3399963,194.5,194.252121,53631300,APPLE,81.02640695,0,-1,0
1/25/2024,195.2200012,196.2700043,193.1100006,194.1699982,193.9225464,54822100,APPLE,81.63176171,0,-1,0
1/26/2024,194.2700043,194.7599945,191.9400024,192.4199982,192.1747742,44594000,APPLE,80.06927596,0,-1,0
1/29/2024,192.0099945,192.1999969,189.5800018,191.7299957,191.4856567,47145600,APPLE,68.87684223,0,0,0
1/30/2024,190.9400024,191.8000031,187.4700012,188.0399933,187.800354,55859400,APPLE,53.39492773,0,0,0
1/31/2024,187.0399933,187.1000061,184.3500061,184.3999939,184.1649933,55467800,APPLE,58.4431867,0,0,0
2/1/2024,183.9900055,186.9499969,183.8200073,186.8600006,186.6218719,64885400,APPLE,73.71036816,0,-1,0
2/2/2024,179.8600006,187.3300018,179.25,185.8500061,185.6131592,102518000,APPLE,73.62910482,0,-1,0
2/5/2024,188.1499939,189.25,185.8399963,187.6799927,187.4408112,69668800,APPLE,74.22221469,0,-1,0
2/6/2024,186.8600006,189.3099976,186.7700043,189.3000031,189.0587616,43490800,APPLE,73.92526065,0,-1,0
2/7/2024,190.6399994,191.0500031,188.6100006,189.4100037,189.1686249,53439000,APPLE,71.05110188,0,-1,0
2/8/2024,189.3899994,189.5399933,187.3500061,188.3200073,188.0800171,40962000,APPLE,75.55208543,0,-1,0
2/9/2024,188.6499939,189.9900055,188,188.8500061,188.8500061,45155200,APPLE,70.73169692,0,-1,0
2/12/2024,188.4199982,188.6699982,186.7899933,187.1499939,187.1499939,41781900,APPLE,63.94219664,0,0,0
2/13/2024,185.7700043,186.2100067,183.5099945,185.0399933,185.0399933,56529500,APPLE,65.14769439,0,0,0
2/14/2024,185.3200073,185.5299988,182.4400024,184.1499939,184.1499939,54630500,APPLE,62.28151907,0,0,0
2/15/2024,183.5500031,184.4900055,181.3500061,183.8600006,183.8600006,65434500,APPLE,59.90871851,0,0,0
2/16/2024,183.4199982,184.8500061,181.6699982,182.3099976,182.3099976,49701400,APPLE,,0,0,0
2/21/2023,93.23999786,93.41500092,92,92.05000305,92.05000305,28367200,GOOGLE,,0,0,0
2/22/2023,91.93399811,92.36000061,90.87000275,91.80000305,91.80000305,29891100,GOOGLE,,0,0,0
2/23/2023,92.12999725,92.12999725,90.01000214,91.06999969,91.06999969,32423700,GOOGLE,,0,0,0
2/24/2023,89.62999725,90.12999725,88.86000061,89.34999847,89.34999847,31295600,GOOGLE,,0,0,0
2/27/2023,90.08999634,90.44999695,89.61000061,90.09999847,90.09999847,22724300,GOOGLE,,0,0,0
2/28/2023,89.54000092,91.44999695,89.51999664,90.30000305,90.30000305,30546900,GOOGLE,,0,0,0
3/1/2023,90.16000366,91.19999695,89.84999847,90.51000214,90.51000214,26323900,GOOGLE,,0,0,0
3/2/2023,89.86000061,92.48000336,89.76999664,92.30999756,92.30999756,23328600,GOOGLE,,0,0,0
3/3/2023,92.73999786,94.11000061,92.66000366,94.01999664,94.01999664,30242500,GOOGLE,,0,0,0
3/6/2023,94.36000061,96.30000305,94.30000305,95.58000183,95.58000183,28288200,GOOGLE,,0,0,0
3/7/2023,95.41999817,96.08999634,93.84400177,94.16999817,94.16999817,24101500,GOOGLE,,0,0,0
3/8/2023,94.40499878,96.23999786,94.40499878,94.65000153,94.65000153,25395200,GOOGLE,,0,0,0
3/9/2023,94.48999786,95.91999817,92.35500336,92.66000366,92.66000366,24438900,GOOGLE,53.85810501,0,0,0
3/10/2023,92.5,93.18000031,90.80000305,91.01000214,91.01000214,32850100,GOOGLE,56.69577664,0,0,0
3/13/2023,90.56500244,93.08000183,89.94000244,91.66000366,91.66000366,31508600,GOOGLE,56.55350708,0,0,0
3/14/2023,93.06999969,94.83000183,92.77999878,94.25,94.25,32303900,GOOGLE,66.58200595,0,0,0
3/15/2023,93.54000092,97.25,93.04000092,96.55000305,96.55000305,38367300,GOOGLE,63.01469448,0,0,0
3/16/2023,96.56999969,101.9700012,95.87000275,101.0699997,101.0699997,54499500,GOOGLE,67.17083615,0,0,0
3/17/2023,100.8399963,103.4899979,100.75,102.4599991,102.4599991,76140300,GOOGLE,74.19465052,0,-1,0
3/20/2023,101.0599976,102.5800018,100.7900009,101.9300003,101.9300003,26033900,GOOGLE,70.05384056,0,-1,0
3/21/2023,101.9800034,105.9599991,101.8600006,105.8399963,105.8399963,33122800,GOOGLE,65.36962867,0,0,0
3/22/2023,105.1399994,107.5100021,104.2099991,104.2200012,104.2200012,32336900,GOOGLE,63.25353706,0,0,0
3/23/2023,105.8899994,107.1009979,105.4100037,106.2600021,106.2600021,31385800,GOOGLE,63.93985045,0,0,0
3/24/2023,105.7399979,106.1600037,104.7399979,106.0599976,106.0599976,25236200,GOOGLE,60.24862698,0,0,0
3/27/2023,105.3199997,105.4000015,102.6299973,103.0599976,103.0599976,25393400,GOOGLE,71.06782505,0,-1,0
3/28/2023,103,103,100.2799988,101.3600006,101.3600006,24913500,GOOGLE,79.28990361,0,-1,0
3/29/2023,102.7200012,102.8199997,101.0299988,101.9000015,101.9000015,26148300,GOOGLE,79.77705716,0,-1,0
3/30/2023,101.4400024,101.6100006,100.2900009,101.3199997,101.3199997,25009800,GOOGLE,79.04186077,0,-1,0
3/31/2023,101.7099991,104.1900024,101.4400024,104,104,28108000,GOOGLE,76.87071369,0,-1,0
4/3/2023,102.6699982,104.9499969,102.3799973,104.9100037,104.9100037,20719900,GOOGLE,67.55430516,0,0,0
4/4/2023,104.8399963,106.0999985,104.5999985,105.1200027,105.1200027,20377200,GOOGLE,71.3905558,0,-1,0
4/5/2023,106.1200027,106.5400009,104.1019974,104.9499969,104.9499969,21864200,GOOGLE,60.14903039,0,0,0
4/6/2023,105.7699966,109.6299973,104.8150024,108.9000015,108.9000015,34684200,GOOGLE,53.42962938,0,0,0
4/10/2023,107.3899994,107.9700012,105.5999985,106.9499969,106.9499969,19741500,GOOGLE,55.30127923,0,0,0
4/11/2023,106.9199982,107.2200012,105.2799988,106.1200027,106.1200027,18721300,GOOGLE,62.863764,0,0,0
4/12/2023,107.3899994,107.586998,104.9700012,105.2200012,105.2200012,22761600,GOOGLE,59.99996289,0,0,0
4/13/2023,106.4700012,108.2649994,106.4400024,108.1900024,108.1900024,21650700,GOOGLE,65.20785822,0,0,0
4/14/2023,107.6900024,109.5800018,107.5899963,109.4599991,109.4599991,20758700,GOOGLE,68.79801584,0,0,0
4/17/2023,105.4300003,106.7099991,105.3199997,106.4199982,106.4199982,29043400,GOOGLE,65.95349979,0,0,0
4/18/2023,107,107.0500031,104.7799988,105.1200027,105.1200027,17641400,GOOGLE,60.26804663,0,0,0
4/19/2023,104.2149963,105.7249985,103.8000031,105.0199966,105.0199966,16732000,GOOGLE,50.30035517,0,0,0
4/20/2023,104.6500015,106.8880005,104.6399994,105.9000015,105.9000015,22515300,GOOGLE,47.79179531,0,0,0
4/21/2023,106.0899963,106.6399994,105.4850006,105.9100037,105.9100037,22379000,GOOGLE,45.35923617,0,0,0
4/24/2023,106.0500031,107.3199997,105.3600006,106.7799988,106.7799988,21410900,GOOGLE,50,0,0,0
4/25/2023,106.6100006,107.4400024,104.5599976,104.6100006,104.6100006,31408100,GOOGLE,58.54993064,0,0,0
4/26/2023,105.5599976,107.0199966,103.2699966,104.4499969,104.4499969,37068200,GOOGLE,68.59507337,0,0,0
4/27/2023,105.2300034,109.1500015,104.4199982,108.3700027,108.3700027,38235200,GOOGLE,72.61967641,0,-1,0
4/28/2023,107.8000031,108.2900009,106.0400009,108.2200012,108.2200012,23957900,GOOGLE,71.33457575,0,-1,0
5/1/2023,107.7200012,108.6800003,107.5,107.7099991,107.7099991,20926300,GOOGLE,56.13239759,0,0,0
5/2/2023,107.6600037,107.7300034,104.5,105.9800034,105.9800034,20343100,GOOGLE,51.73439467,0,0,0
5/3/2023,106.2200012,108.1299973,105.6200027,106.1200027,106.1200027,17116300,GOOGLE,67.03425475,0,0,0
5/4/2023,106.1600037,106.3000031,104.6999969,105.2099991,105.2099991,19780600,GOOGLE,65.07929718,0,0,0
5/5/2023,105.3199997,106.4400024,104.7389984,106.2149963,106.2149963,20705300,GOOGLE,58.66830604,0,0,0
5/8/2023,105.7949982,108.4199982,105.7900009,108.2399979,108.2399979,17266000,GOOGLE,63.99348864,0,0,0
5/9/2023,108.7799988,110.5950012,107.7249985,107.9400024,107.9400024,24782400,GOOGLE,68.77413608,0,0,0
5/10/2023,108.5500031,113.5100021,108.4800034,112.2799988,112.2799988,47533500,GOOGLE,65.65800284,0,0,0
5/11/2023,115.8600006,118.4400024,114.9300003,116.9000015,116.9000015,57115100,GOOGLE,68.70566631,0,0,0
5/12/2023,117,118.2600021,116.5500031,117.9199982,117.9199982,31272500,GOOGLE,68.73579002,0,0,0
5/15/2023,116.4899979,118.7949982,116.4800034,116.9599991,116.9599991,22107900,GOOGLE,62.02922531,0,0,0
5/16/2023,116.8300018,121.1999969,116.8300018,120.0899963,120.0899963,32370100,GOOGLE,64.11774467,0,0,0
5/17/2023,120.1800003,122.2799988,119.4599991,121.4800034,121.4800034,26659600,GOOGLE,64.60647648,0,0,0
5/18/2023,121.5599976,123.9000015,121.4899979,123.5199966,123.5199966,27014500,GOOGLE,64.89573031,0,0,0
5/19/2023,124.1999969,126.4789963,122.7200012,123.25,123.25,30251300,GOOGLE,60.17569851,0,0,0
5/22/2023,123.5100021,127.0500031,123.4499969,125.8700027,125.8700027,29760200,GOOGLE,65.73371115,0,0,0
